Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,35.91081619262695,35.9962043762207,35.47438430786133,35.71157455444336,30.445852279663086,22679867
2020-05-04,35.673622131347656,35.977230072021484,35.49335861206055,35.69260025024414,30.42967987060547,19893512
2020-05-05,36.821632385253906,36.86906814575195,36.30929946899414,36.53700256347656,31.149566650390625,24123952
2020-05-06,36.97343444824219,37.01138687133789,36.53700256347656,36.53700256347656,31.149566650390625,24047432
2020-05-07,36.44212341308594,36.518028259277344,35.0,35.06641387939453,30.193761825561523,33546080
2020-05-08,35.341556549072266,35.46489715576172,35.14231491088867,35.31309127807617,30.406158447265625,19893618
2020-05-11,35.341556549072266,36.25237274169922,35.256168365478516,36.148006439208984,31.12506103515625,25620421
2020-05-12,36.16698455810547,36.28083419799805,35.426944732666016,35.445919036865234,30.520526885986328,19335314
2020-05-13,35.39848327636719,35.502845764160156,34.715370178222656,35.15180206298828,30.267282485961914,24596882
2020-05-14,34.91461181640625,36.01517868041992,34.89563751220703,35.977230072021484,30.978017807006836,22362507
2020-05-15,36.01517868041992,36.214420318603516,35.47438430786133,35.8254280090332,30.84731101989746,25460002
2020-05-18,36.37571334838867,36.48956298828125,35.70208740234375,36.119544982910156,31.10054588317871,22635177
2020-05-19,35.91081619262695,36.072105407714844,35.39848327636719,35.74952697753906,30.781951904296875,19476234
2020-05-20,36.00569152832031,36.24288558959961,35.62618637084961,35.70208740234375,30.74110221862793,17504200
2020-05-21,35.64516067504883,35.72106170654297,35.15180206298828,35.351043701171875,30.438838958740234,17652181
2020-05-22,35.2087287902832,35.60721206665039,35.06641387939453,35.5787467956543,30.634899139404297,15781226
2020-05-26,35.72106170654297,35.92979049682617,35.531307220458984,35.56925964355469,30.626733779907227,23260094
2020-05-27,35.49335861206055,35.61669921875,35.07590103149414,35.49335861206055,30.561372756958008,25904158
2020-05-28,35.901329040527344,36.47058868408203,35.7874755859375,36.223907470703125,31.190406799316406,22521767
2020-05-29,36.30929946899414,36.46110153198242,35.65464782714844,36.2333984375,31.198583602905273,48333067
2020-06-01,33.68121337890625,33.89942932128906,33.12144088745117,33.64326477050781,28.968366622924805,76884979
2020-06-02,33.709678649902344,34.30739974975586,33.44402313232422,34.30739974975586,29.540210723876953,42690900
2020-06-03,34.43074035644531,34.544593811035156,33.71916580200195,34.30739974975586,29.540210723876953,38751996
2020-06-04,33.880455017089844,34.43074035644531,33.870967864990234,34.16508483886719,29.417673110961914,27013388
2020-06-05,34.38330078125,34.6204948425293,34.041744232177734,34.14611053466797,29.401334762573242,36705655
