Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA200,EMA12,EMA26,MACDLine,MACDSignal,MACDHist,TP,TP20,middleBand,upperBand,lowerBand,RSI,EMA5,EMA20,OBV,OBV_EMA3,OBV_EMA20
2020-01-03,85.75,86.66999816894531,85.58999633789062,85.88999938964844,79.90338134765625,4747000.0,84.77820007324219,82.41844993591309,86.64230049497378,86.0385708965777,0.603729598396086,0.7481285051348082,-0.14439890673872224,86.0499979654948,86.30449968973797,86.30449968973797,88.3532287001194,84.25577067935653,37.38751474942367,86.62151388788168,86.31423877782368,213239300.0,214064884.97871852,207601036.23013645
2020-01-06,85.62000274658203,86.36000061035156,85.20999908447266,86.33999633789062,80.32198333740234,5631700.0,84.87960006713867,82.44984992980957,86.59579216311482,86.06089871089843,0.5348934522163944,0.7054814896554107,-0.1705880374390163,85.96999867757161,86.35316632588705,86.35316632588705,88.31550773988934,84.39082491188475,46.308175697982136,86.52767470455133,86.31669187879379,209368000.0,206964942.48935926,199171366.1130864
2020-01-07,85.7699966430664,86.30000305175781,85.54000091552734,85.86000061035156,79.87545013427734,3408100.0,84.96960006713867,82.48929992675781,86.4825934626897,86.0460173669818,0.4365760957079061,0.6517004148496658,-0.21512431914175967,85.9000015258789,86.3686663309733,86.3686663309733,88.31041572316369,84.42691693878291,39.39939572335501,86.30511667315142,86.27319747226625,214865000.0,215367521.24467963,208722993.1498362
2020-01-08,86.23999786376953,86.66000366210938,85.93000030517578,86.20999908447266,80.20106506347656,5693900.0,85.06080001831054,82.5291999053955,86.44065586604093,86.05816416517646,0.38249170086446327,0.5978586665809109,-0.21536696571644764,86.26666768391927,86.46333300272623,86.46333300272623,88.16529310282839,84.76137290262407,46.1577862479892,86.2734108102585,86.26717857820334,214467900.0,211872210.62233981,203759222.3737291
2020-01-09,86.30000305175781,86.68000030517578,85.75,86.44000244140625,80.41503143310547,6432500.0,85.13639999389649,82.56639991760254,86.44055533917405,86.0864484805743,0.35410685859974933,0.5491083067125803,-0.19500144811283093,86.29000091552734,86.5619997660319,86.5619997660319,87.93744874912343,85.18655078294037,50.355861663566515,86.32894135397441,86.28363799374247,228951600.0,224437505.31116992,213442915.48090333
2020-01-10,86.79000091552734,86.98999786376953,85.16999816894531,85.36000061035156,79.41030883789062,4680400.0,85.17460006713867,82.59954990386963,86.27431615012443,86.03263752816886,0.24167862195557177,0.4876223685612521,-0.2459437466056803,85.83999888102214,86.61799964904785,86.61799964904785,87.74675690216208,85.48924239593362,35.401031901967926,86.00596110610013,86.19567252866042,217688200.0,217771352.65558496,207891180.67327163
2020-01-13,85.5,85.7300033569336,84.73999786376953,85.12000274658203,79.18704223632812,5571500.0,85.1968000793457,82.62794990539551,86.09672947265638,85.96503494775077,0.13169452490561184,0.41643680491788754,-0.2847422800122757,85.19666798909505,86.59633305867513,86.59633305867513,87.8177724687631,85.37489364858716,32.89604253175171,85.71064165292744,86.09322778749828,217239600.0,220066926.32779247,213416511.0852839
2020-01-14,84.12999725341797,86.0,84.01000213623047,85.73999786376953,80.10259246826172,8751400.0,85.23940002441407,82.65694988250732,86.04184768667379,85.94836554243321,0.09348214424058199,0.3518458622229651,-0.2583637179823831,85.25,86.54483311971029,86.54483311971029,87.90177186159333,85.18789437782725,44.5843404424736,85.72042705654147,86.05958684240574,219684100.0,216722063.16389623,208307181.45818424
2020-01-15,86.11000061035156,87.8499984741211,86.11000061035156,87.37999725341797,81.63478088378906,5389700.0,85.33379989624024,82.69554985046386,86.24771685078828,86.05441233338405,0.19330451740422916,0.32013759637905864,-0.12683307897482948,87.1133321126302,86.57049967447917,86.57049967447917,87.95104611290685,85.18995323605148,63.81907301231349,86.27361712216697,86.18534021487588,231431100.0,227255231.5819481,216261302.2716197
2020-01-16,87.94000244140625,88.30999755859375,87.41999816894531,88.27999877929688,82.47560119628906,5023300.0,85.45499984741211,82.73884983062744,86.56037560902037,86.21927059128114,0.3411050177392241,0.32433107729128624,0.01677394044793784,88.00333150227864,86.63133290608724,86.63133290608724,88.15208966888626,85.11057614328821,70.33831289005806,86.94241100787694,86.38483150673328,231026600.0,226427015.79097405,212756654.43628785
