Date,Ticker,MKTTREND,SMA,MACD,BOL,RSI,OBV,MYTREND1,MYTREND2,MYTREND3
2020-05-15,ABT,DOWN,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-05-18,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-19,ABT,DOWN,BUY,SELL,BUY,HOLD,SELL,SELL,SELL,SELL
2020-05-20,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-21,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-22,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-26,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-27,ABT,DOWN,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-05-28,ABT,DOWN,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-05-29,ABT,DOWN,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-06-01,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-06-02,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-06-03,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-04,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-06-05,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-06-08,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-06-09,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-06-10,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-06-11,ABT,NEUTRAL,BUY,SELL,BUY,HOLD,SELL,SELL,SELL,SELL
2020-06-12,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-15,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-16,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-17,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-18,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-19,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-22,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-23,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-06-24,ABT,NEUTRAL,BUY,SELL,BUY,HOLD,HOLD,SELL,SELL,SELL
2020-06-25,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-26,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-29,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-06-30,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-07-01,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-02,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-06,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-07,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-08,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-09,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-10,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-13,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-14,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-15,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-07-16,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-17,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-07-20,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-21,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-22,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-23,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-24,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-27,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-28,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-29,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-07-30,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-07-31,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-08-03,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-08-04,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-05,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-08-06,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-07,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-10,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-11,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-12,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-13,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-14,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-17,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-08-18,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-19,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-20,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-21,ABT,NEUTRAL,BUY,SELL,SELL,HOLD,BUY,SELL,SELL,SELL
2020-08-24,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-08-25,ABT,NEUTRAL,BUY,SELL,SELL,HOLD,BUY,SELL,SELL,SELL
2020-08-26,ABT,NEUTRAL,BUY,SELL,SELL,HOLD,BUY,SELL,SELL,SELL
2020-08-27,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-08-28,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-08-31,ABT,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2020-09-01,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-09-02,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-09-03,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-09-04,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-08,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-09,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-10,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-11,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-14,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-15,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-16,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-17,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-18,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-21,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-22,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-09-23,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-24,ABT,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2020-09-25,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-09-28,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-09-29,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-09-30,ABT,NEUTRAL,BUY,SELL,SELL,HOLD,BUY,SELL,SELL,SELL
2020-10-01,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-02,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-05,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-06,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-07,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-08,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-09,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-12,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-13,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-14,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-15,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-16,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-10-19,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-20,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-21,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-10-22,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-23,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-10-26,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-27,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-10-28,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2020-10-29,ABT,NEUTRAL,BUY,SELL,BUY,HOLD,SELL,SELL,SELL,SELL
2020-10-30,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-11-02,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-11-03,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-11-04,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-05,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-11-06,ABT,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2020-11-09,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-10,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-11,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-12,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-13,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-16,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-17,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-18,ABT,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2020-11-19,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-11-20,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-11-23,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2020-11-24,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-11-25,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-11-27,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-11-30,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-01,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-02,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-03,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-04,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-07,ABT,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2020-12-08,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-09,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-10,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-11,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-14,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-15,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-16,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-17,ABT,UP,BUY,BUY,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2020-12-18,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-21,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-22,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-23,ABT,UP,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2020-12-24,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-28,ABT,UP,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2020-12-29,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-30,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2020-12-31,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-01-04,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-05,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-06,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-01-07,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-08,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-11,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-12,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-13,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-01-14,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-15,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-19,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-01-20,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-01-21,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-22,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-25,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-26,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-27,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-01-28,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-01-29,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-02-01,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-02-02,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-02-03,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-02-04,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-02-05,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-08,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-09,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-10,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-11,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-12,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-16,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-17,ABT,UP,BUY,BUY,HOLD,SELL,BUY,HOLD,SELL,BUY
2021-02-18,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-02-19,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-02-22,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-02-23,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-02-24,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-02-25,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-02-26,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-01,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-02,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-03-03,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-04,ABT,UP,BUY,SELL,BUY,BUY,SELL,BUY,BUY,SELL
2021-03-05,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-08,ABT,UP,BUY,SELL,BUY,HOLD,SELL,BUY,HOLD,SELL
2021-03-09,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-10,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-11,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-12,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-15,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-16,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-17,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-18,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-03-19,ABT,UP,BUY,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2021-03-22,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-23,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-24,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-25,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-26,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-29,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-30,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-03-31,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-01,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-05,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-06,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-07,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-08,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-09,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-12,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-13,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-04-14,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-15,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-04-16,ABT,UP,BUY,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY
2021-04-19,ABT,UP,BUY,BUY,SELL,SELL,BUY,SELL,SELL,BUY
2021-04-20,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-21,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-22,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-23,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-26,ABT,UP,BUY,BUY,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-27,ABT,UP,BUY,SELL,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-28,ABT,UP,BUY,SELL,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-29,ABT,UP,BUY,SELL,HOLD,HOLD,BUY,HOLD,HOLD,BUY
2021-04-30,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-03,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-04,ABT,UP,BUY,SELL,BUY,BUY,SELL,BUY,BUY,SELL
2021-05-05,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-06,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-07,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-10,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-11,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-12,ABT,UP,BUY,SELL,HOLD,BUY,SELL,HOLD,BUY,SELL
2021-05-13,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-14,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-17,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-18,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-19,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-20,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-21,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-24,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-25,ABT,UP,BUY,BUY,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-26,ABT,UP,BUY,BUY,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-05-27,ABT,UP,BUY,SELL,BUY,HOLD,SELL,BUY,HOLD,SELL
2021-05-28,ABT,UP,BUY,SELL,HOLD,HOLD,SELL,HOLD,HOLD,SELL
2021-06-01,ABT,UP,BUY,SELL,BUY,BUY,SELL,BUY,BUY,SELL
