Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA200,EMA12,EMA26,MACDLine,MACDSignal,MACDHist,TP,TP20,middleBand,upperBand,lowerBand,RSI,EMA5,EMA20,OBV,OBV_EMA3,OBV_EMA20
2020-01-03,329.1700134277344,332.9800109863281,328.69000244140625,331.80999755859375,331.80999755859375,1577600.0,302.8040008544922,287.6071502685547,327.3827035544765,318.7215208160758,8.661182738400726,8.668966755514166,-0.007784017113440456,331.1600036621094,320.68283487955733,320.68283487955733,342.883991835784,298.48167792333066,68.87333440947285,331.23556385624386,322.2800971727597,73096300.0,73316384.89671662,68591329.56435868
2020-01-06,328.2900085449219,333.9100036621094,328.19000244140625,333.7099914550781,333.7099914550781,1874700.0,304.2518005371094,287.95480026245116,328.35613246226137,319.83177791204344,8.524354550217936,8.640044299719717,-0.11568974950178124,331.93666585286456,322.14183502197267,322.14183502197267,343.1879570730582,301.0957129708871,72.3455563077935,332.0603730558553,323.36865853301475,71332500.0,70505192.44835831,65560417.22493646
2020-01-07,334.1499938964844,334.7900085449219,332.30999755859375,333.3900146484375,333.3900146484375,2500800.0,305.5256005859375,288.3233003234863,329.13057587551924,320.83609175728816,8.294484118231082,8.570932247006947,-0.2764481287758649,333.4966735839844,323.54766845703125,323.54766845703125,343.6128648759229,303.4824720381396,70.810629995815,332.5035869200494,324.32307340118837,65145800.0,65982546.224179156,62186067.96545974
2020-01-08,333.80999755859375,339.2300109863281,333.3999938964844,337.8699951171875,337.8699951171875,2248500.0,306.8634002685547,288.70130035400393,330.47510191269896,322.09786238692845,8.377239525770506,8.532193689560254,-0.15495416378974802,336.8333333333333,324.9783350626628,324.9783350626628,344.51530611152657,305.441364013799,78.2615483633783,334.29238965242877,325.6132564217903,63800100.0,63094223.112089574,59087890.0640274
2020-01-09,340.1400146484375,341.80999755859375,338.19000244140625,340.45001220703125,340.45001220703125,1626300.0,308.245400390625,289.0756004333496,332.0097034964424,323.45728090096077,8.55242259548163,8.536239459513093,0.0161831359685376,340.15000406901044,326.69750162760414,326.69750162760414,345.1367262843106,308.25827697089767,81.4141052121614,336.3449305039629,327.0262807823155,62721800.0,61555711.55604479,56986957.67700728
2020-01-10,342.04998779296875,343.3599853515625,339.6199951171875,339.80999755859375,339.80999755859375,1480400.0,309.61260009765624,289.46295043945315,333.2097487367734,324.66859324513956,8.541155491633845,8.537222666993188,0.003932824640656918,340.92999267578125,328.56733449300134,328.56733449300134,344.5349562204933,312.59971276550937,78.16932044858386,337.49995285550654,328.24377761814907,64420900.0,64578055.77802239,60571642.660114035
2020-01-13,341.5400085449219,345.7300109863281,341.2200012207031,345.6300048828125,345.6300048828125,2069200.0,310.9570001220703,289.8734504699707,335.1205573746256,326.22129039219067,8.899266982434938,8.609631544432853,0.2896354380020849,344.19333902994794,330.5560017903646,330.5560017903646,343.4773464365682,317.63465714416094,84.60659946588748,340.20997019794186,329.8996087861789,69096900.0,68140877.8890112,63742105.26388369
2020-01-14,347.010009765625,347.2699890136719,343.1499938964844,344.6300048828125,344.6300048828125,2274400.0,312.29100036621094,290.2641505432129,336.58354929896205,327.58489890244255,8.998650396519508,8.687435277412167,0.31121511910734156,345.01666259765625,331.91666819254556,331.91666819254556,344.9147844823526,318.9185519027385,79.93367018439088,341.68331509289874,331.30250365261196,63166000.0,63825188.9445056,60378976.19117357
2020-01-15,346.4200134277344,347.5,342.4599914550781,342.94000244140625,342.94000244140625,2213300.0,313.59340026855466,290.61800048828127,337.5614651670304,328.72231397785407,8.839151189176334,8.71777846173287,0.12137272744346461,344.2999979654948,332.99300181070964,332.99300181070964,346.3629889384872,319.6230146829321,72.1617672513754,342.1022108757346,332.4108368705877,63837900.0,65274144.4722528,63318816.553886816
2020-01-16,345.9800109863281,345.989990234375,342.760009765625,345.3800048828125,345.3800048828125,2439600.0,314.95100036621096,290.98815048217773,338.76431743099687,329.95621701710604,8.808100413890827,8.735842840405088,0.07225757348573936,344.7100016276042,334.0671686808268,334.0671686808268,347.58459358051954,320.54974378113405,76.0423170613341,343.1948088780939,333.6459957289221,63441300.0,62939622.2361264,60764395.9297387
2020-01-17,349.0,349.95001220703125,346.3800048828125,349.739990234375,349.739990234375,2536100.0,316.16,291.3793504333496,340.4528824776704,331.42168171161495,9.031200766055463,8.79491441060794,0.23628635544752186,348.69000244140625,335.28150177001953,335.28150177001953,349.4895001379542,321.07350340208484,81.39071740268211,345.3765359968543,335.17875711042853,62266100.0,60747211.1180632,57549572.50790014
2020-01-21,346.3699951171875,352.3699951171875,345.6199951171875,350.0,350.0,2121200.0,317.4120001220703,291.7899003601074,341.92166978879806,332.79785342285464,9.123816365943412,8.860694819242044,0.26312154670136856,349.3299967447917,336.4171681722005,336.4171681722005,351.322874597062,321.51146174733896,81.67225772301177,346.91769066456953,336.5903040522516,68542800.0,66722755.5590316,62356284.649958625
2020-01-22,352.6000061035156,354.2799987792969,349.9599914550781,350.05999755859375,350.05999755859375,1600300.0,318.59780029296877,292.20295028686525,343.1737202149204,334.0765307711158,9.09718944380461,8.907993737962906,0.1891957058417031,351.43332926432294,337.60166829427084,337.60166829427084,353.34663680402866,321.856699784513,81.74578794652429,347.965126295911,337.87313200525097,68111700.0,66401527.7795158,61066486.11188994
2020-01-23,351.0199890136719,352.1600036621094,347.8500061035156,351.760009765625,351.760009765625,2084400.0,319.7838006591797,292.6177003479004,344.49468783810573,335.3864180942963,9.108269743809444,8.948048951515526,0.16022079229391828,350.5900065104167,338.6963348388672,338.6963348388672,354.8728369440626,322.51983273367176,83.8624903371509,349.23008745248234,339.19569179192456,73839100.0,71941813.8897579,65578973.14881226
2020-01-24,354.1000061035156,355.69000244140625,349.20001220703125,351.3699951171875,351.3699951171875,1640200.0,321.00580078125,293.02960037231446,345.5524274195029,336.5703867716869,8.982040647816007,8.954847279304305,0.02719336851170162,352.086669921875,339.8030014038086,339.8030014038086,356.48165570894264,323.12434709867455,81.36495923122548,349.9433900073841,340.3551492515,68376600.0,68248056.94487895,62387142.37277745
2020-01-27,341.0400085449219,349.8999938964844,340.3999938964844,346.8999938964844,346.8999938964844,2652000.0,322.1094006347656,293.40620040893555,345.75974533903855,337.33554284329483,8.424202495743714,8.848718337471377,-0.4245158417276631,345.7333272298177,340.5545008341472,340.5545008341472,356.8569904315342,324.25201123676015,58.37475415541883,348.9289246370842,340.9784677890831,67835000.0,69096728.47243947,64815395.480108485
2020-01-28,349.0,355.6600036621094,347.1199951171875,354.6300048828125,354.6300048828125,2270800.0,323.3312005615234,293.81985046386717,347.1244006534653,338.61661409195756,8.507786561507714,8.780531999461711,-0.2727454379539971,352.4700012207031,341.62066752115885,341.62066752115885,358.12043234600844,325.12090269630926,73.38200516852466,350.8292847189937,342.2786141789222,72042900.0,71538364.23621973,67256343.5296004
2020-01-29,356.70001220703125,356.70001220703125,351.3599853515625,351.6600036621094,351.6600036621094,1521300.0,324.4738006591797,294.2188505554199,347.8221857317182,339.5827911137754,8.239394617942821,8.672304502039061,-0.4329098840962402,353.24000040690106,342.8830006917318,342.8830006917318,358.8473405273574,326.9186608561062,63.26941157807789,351.1061910333656,343.1720798440366,68038700.0,68547082.11810987,65084420.33633277
2020-01-30,349.69000244140625,356.82000732421875,349.69000244140625,356.739990234375,356.739990234375,1834900.0,325.6586004638672,294.6414505004883,349.1941556552039,340.8536947717929,8.34046088341097,8.605935753594657,-0.265474870183688,354.4166666666667,344.1705006917318,344.1705006917318,359.44589451419563,328.8951068692679,71.12315294258161,352.9841241003687,344.464261786031,64866400.0,64203141.05905493,60533332.68530921
2020-01-31,355.8399963378906,355.8399963378906,348.29998779296875,351.1400146484375,351.1400146484375,3692900.0,326.73820068359373,295.04000061035157,349.4935185772398,341.615644390623,7.877874186616793,8.460323442311001,-0.5824492556942076,351.75999959309894,345.1238337198893,345.1238337198893,359.7493503157901,330.49831712398856,55.915769639743566,352.369420949725,345.1000477729219,64206800.0,65721620.52952747,63627601.00096026
2020-02-03,353.4100036621094,358.6700134277344,352.2900085449219,358.0,358.0,2693800.0,327.8862005615234,295.4827505493164,350.80220802689524,342.82930038949087,7.972907637404376,8.362840246003572,-0.3899326085991959,356.32000732421875,346.3818339029948,346.3818339029948,360.2592423433146,332.504425462675,66.14695931570203,354.24628063315004,346.3286146517732,63195500.0,62606010.264763735,60234215.19138625
2020-02-04,363.42999267578125,367.44000244140625,360.45001220703125,366.739990234375,366.739990234375,3053000.0,329.2190002441406,295.9636004638672,353.2541745203537,344.60046260052525,8.653711919828424,8.421014580384583,0.23269733944384186,364.8766682942708,348.02883402506507,348.02883402506507,362.49411398098306,333.5635540691471,74.75868984927531,358.410850500225,348.2725551834503,63206500.0,61385255.13238187,57765004.22081192
2020-02-05,373.989990234375,374.4800109863281,362.30999755859375,365.54998779296875,365.54998779296875,2463400.0,330.55400024414064,296.43030044555667,355.145838100756,346.1522792796716,8.993558821084434,8.53552343078045,0.45803539030398355,367.44666544596356,349.72633361816406,349.72633361816406,364.9589090481833,334.49375818814485,71.88578921163504,360.7905629311396,349.9180249557803,63282200.0,63603277.566190936,60587732.39023012
2020-02-06,366.1600036621094,368.25,363.010009765625,367.4599914550781,367.4599914550781,2224500.0,331.9172003173828,296.87515045166015,357.0403232321902,347.73062832739737,9.30969490479282,8.69035772851073,0.619337176282091,366.24000040690106,351.19666697184243,351.19666697184243,366.86012134412204,335.53321259956283,73.75372062417688,363.01370577245245,351.588688431897,67606000.0,66654288.783095464,63155505.49589912
2020-02-07,366.0,369.3399963378906,364.3800048828125,366.0899963378906,366.0899963378906,2092700.0,333.1334002685547,297.32835037231445,358.4325806330672,349.0905815256747,9.341999107392496,8.820685988639994,0.5213131187525022,366.60333251953125,352.51933339436846,352.51933339436846,368.7137490423189,336.324917746418,69.90953652539206,364.03913596093184,352.9697653753614,62756500.0,63326994.39154773,60623257.35346323
2020-02-10,365.44000244140625,370.80999755859375,365.2200012207031,370.0,370.0,2426800.0,334.375400390625,297.7900503540039,360.21218361259525,350.6394273438386,9.572756268756677,8.971100037991608,0.6016562307650695,368.6766662597656,353.90666707356775,353.90666707356775,370.6649072062131,337.1484269409224,74.3177218199627,366.02609064062125,354.5916924824852,61645200.0,60717047.19577387,57519447.129363276
2020-02-11,373.0299987792969,373.70001220703125,367.25,369.2799987792969,369.2799987792969,2004700.0,335.5798004150391,298.226650390625,361.6072320997801,352.0202104243889,9.587021675391213,9.094284351168328,0.49273732422288496,370.07667032877606,355.2008336385091,355.2008336385091,372.77836912389733,337.62329815312086,72.07427779065074,367.1107266868465,355.9905787965005,57122100.0,57660373.597886935,55203052.16469005
