Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA200,EMA12,EMA26,EMA50,EMA200,MACDLine,MACDSignal,MACDHist,VOL_EMA50,VOL_EMA200,VOL_CHGPCT,SMA20,middleBand,upperBand,lowerBand,RSI,EMA5,EMA20,OBV,OBV_EMA5,OBV_EMA20
2019-07-09,34.78601837158203,35.00713348388672,34.536376953125,34.93580627441406,29.946781158447266,7991400,35.15962890625,33.697432136535646,34.90248611278486,35.042987600586216,35.09389779993304,34.0708132736241,-0.14050148780135885,-0.11783715672862455,-0.0226643310727343,7255332.000802124,7615907.058055325,-4.734499180525348,35.19864463806152,35.19864463806152,36.61654191898937,33.78074735713368,50.15498560369942,34.85619410598284,34.99757358238151,290273583.0,284475526.5065621,275571045.5570821
2019-07-10,35.08559036254883,35.52068328857422,34.93580627441406,35.21398162841797,30.185232162475586,8586549,35.14950057983398,33.71875882148743,34.950408499805334,35.05565382487005,35.09860696967755,34.082188083124535,-0.10524532506471473,-0.11531879039584259,0.010073465331127851,7307536.589005962,7625565.186830894,-4.170557723041398,35.20435085296631,35.20435085296631,36.62149255704454,33.787209148888074,56.79926329010949,34.97545661346122,35.01818387248022,298860132.0,289270395.00437474,277789053.789741
2019-07-11,35.24964141845703,35.356632232666016,34.950069427490234,35.335235595703125,30.289167404174805,6140620,35.1293864440918,33.739764528274534,35.009612668405,35.076363585672496,35.10788652363933,34.09465621757805,-0.06675091726749827,-0.10560521577017373,0.038854298502675466,7261775.154142983,7610789.612832577,-4.585785134582085,35.171897315979,35.171897315979,36.54280681161325,33.80098782034476,59.51358069845079,35.09538294087519,35.048379274691925,305000752.0,294513847.3362498,280380644.09547997
2019-07-12,35.392295837402344,35.45648956298828,34.96433639526367,34.99286651611328,29.995697021484375,5582343,35.111840057373044,33.76066324234009,35.007036337283196,35.070178617557,35.1033759351089,34.103593633483875,-0.06314228027380153,-0.0971126286708993,0.03397034839709777,7195915.069666788,7590606.064446184,-5.199729658321991,35.132311058044436,35.132311058044436,36.47414266003002,33.790479456058854,49.401199005499336,35.06121079928789,35.043092345303485,299418409.0,296148701.2241666,282193764.5625771
2019-07-15,34.95720291137695,35.099857330322266,34.721824645996094,34.864479064941406,29.885643005371094,6934152,35.09971450805664,33.7831311416626,34.98510444923061,35.05494161365955,35.09400743039645,34.11116463280186,-0.0698371644289395,-0.09165753582250735,0.02182037139356785,7185649.851248483,7584074.183207913,-5.253434003079655,35.06383743286133,35.06383743286133,36.304955913445376,33.82271895227728,46.017901913428965,34.99563355450573,35.02608155669757,292484257.0,294927219.8161111,283173811.4613793
2019-07-16,34.814552307128906,35.0,34.2867317199707,34.52210998535156,29.592161178588867,8050284,35.07860176086426,33.805242404937744,34.91387453171076,35.01547260415525,35.071580079610385,34.115253641284944,-0.10159807244448871,-0.09364564314690363,-0.007952429297585079,7219557.072768151,7588713.086857586,-4.864540401833789,34.99072761535645,34.99072761535645,36.17448491284668,33.80697031786622,38.008451954903826,34.837792364787674,34.978084264188425,284433973.0,291429470.87740743,283293826.84600985
2019-07-17,34.7004280090332,34.85021209716797,34.55064010620117,34.664764404296875,29.714447021484375,5584727,35.067332153320315,33.82589147567749,34.87554989672401,34.98949421898055,35.05562652371574,34.120721410071134,-0.11394432225654327,-0.09770537896883155,-0.01623894328771172,7155446.089522341,7568772.926789353,-5.460949103177062,34.94436531066894,34.94436531066894,36.10129482278239,33.78743579855549,42.79526490903893,34.78011637795741,34.94824427753208,290018700.0,290959213.91827166,283934290.95591366
2019-07-18,34.75035858154297,34.85021209716797,34.457916259765625,34.77888870239258,29.81226921081543,6577343,35.06276725769043,33.84407978057861,34.860678943749946,34.97389381034441,35.044774060134436,34.12727033835294,-0.11321486659446123,-0.10080727649395749,-0.01240759010050374,7132775.380129308,7558907.952393439,-5.637488575703589,34.9001428604126,34.9001428604126,36.00792934034412,33.79235638048108,46.601403643444385,34.779707152769134,34.932115175137845,296596043.0,292838156.94551444,285140172.1029695
2019-07-19,34.67903137207031,34.75035858154297,33.90156936645508,33.93009948730469,29.08469009399414,9571454,35.04835929870605,33.85891572952271,34.717512873527596,34.896575712341466,35.00106133178817,34.12530843933754,-0.17906283881386997,-0.11645838895794,-0.06260444985592997,7228409.835810512,7578933.286200469,-4.624970786168303,34.80492172241211,34.80492172241211,35.90187776998115,33.707965674843074,29.66387213867772,34.49650459761432,34.836685109629926,287024589.0,290900300.96367633,285319640.3788772
2019-07-22,34.01569366455078,34.07988739013672,33.57346725463867,33.72325134277344,28.90738868713379,7471118,35.02724655151367,33.87057764053345,34.56454956110388,34.80966279607717,34.95095113614054,34.12130787121252,-0.24511323497328874,-0.14218935816100975,-0.10292387681227899,7237927.803033629,7577860.497283052,-4.485866352003985,34.69365196228027,34.69365196228027,35.75294863639118,33.63435528816936,26.913330370646793,34.23875351266736,34.730643798500736,279553471.0,287118024.30911756,284770481.39041275
2019-07-23,33.66619110107422,33.708988189697266,32.97432327270508,33.067047119140625,28.344890594482422,10854424,34.98487854003906,33.8822038936615,34.33416457003261,34.680580153341126,34.87707254723858,34.11081771447549,-0.34641558330851296,-0.1830346031905104,-0.16338098011800256,7379751.183306821,7610463.119200633,-3.031509808013433,34.55813121795654,34.55813121795654,35.72196350111846,33.39429893479463,20.093409478819364,33.848184714825116,34.572206019514056,268699047.0,280978365.2060784,283239868.5913258
2019-07-24,32.917259216308594,33.02425003051758,32.17546463012695,32.43937301635742,27.806848526000977,14517149,34.92296699523926,33.89019248008728,34.04265817715951,34.51456480986085,34.78147648720403,34.09418642394695,-0.4719066327013408,-0.2408090090926765,-0.23109762360866432,7659649.136902632,7679186.361795652,-0.25441790279004345,34.43116970062256,34.43116970062256,35.91255287186538,32.94978652937974,15.701952365194677,33.37858081533589,34.36907906683247,254181898.0,272046209.470719,280472442.82072335
2019-07-25,32.453636169433594,33.00285339355469,32.23965835571289,32.90299606323242,28.20427131652832,12541871,34.88245346069336,33.8984663772583,33.86732554424765,34.395189347147635,34.70781058822475,34.08233378354183,-0.5278638028999865,-0.2982199678541385,-0.22964383504584795,7851108.817808411,7727571.283568829,1.5986592644219306,34.37196846008301,34.37196846008301,35.99875974736138,32.74517717280464,28.938329603771017,33.220052564634734,34.22945211410865,266723769.0,270272062.647146,279163045.3139878
2019-07-26,32.9814567565918,33.15263748168945,32.67475128173828,32.681884765625,28.014734268188477,7747312,34.84037078857422,33.9049214553833,33.68495003984416,34.26827789666448,34.62836251675026,34.06839896744315,-0.5833278568203184,-0.35524154564737453,-0.22808631117294387,7847038.354364945,7727767.708607946,1.54340360961088,34.30991439819336,34.30991439819336,36.0957300039851,32.52409879240161,26.63674669558596,33.040663298298156,34.0820647475864,258976457.0,266506860.764764,277240513.09360796
2019-07-29,32.73894500732422,32.96005630493164,32.425106048583984,32.8459358215332,28.155357360839844,9639171,34.7995719909668,33.912161121368406,33.55587092933478,34.162919224432535,34.558463430663316,34.05623515504604,-0.6070482950977549,-0.4056028955374506,-0.20144539956030433,7917318.065958477,7746786.6468307525,2.2013181323057265,34.24251079559326,34.24251079559326,36.14471652814728,32.340305063039246,31.313460615244313,32.975754139376505,33.96433818320038,268615628.0,267209783.17650935,276419095.4656453
2019-07-30,32.853065490722656,33.124107360839844,32.71754455566406,32.8459358215332,28.155357360839844,5889101,34.75777458190918,33.921041297912595,33.44665014351915,34.06536489829185,34.491305485207235,34.044192375608105,-0.6187147547726966,-0.4482252673844998,-0.17048948738819675,7837780.141803242,7728302.21253393,1.4165844742944735,34.1711841583252,34.1711841583252,36.17303125217556,32.16933706447483,31.313460615244313,32.932481366762076,33.85782367256541,268615628.0,267678398.11767292,275675908.08796483
2019-07-31,32.838802337646484,32.867332458496094,32.02567672729492,32.139801025390625,27.550064086914062,9783717,34.70256774902344,33.92935086250305,33.24559643303784,33.9227305373362,34.399089624037956,34.02524320794425,-0.6771341042983607,-0.49400703476727204,-0.1831270695310887,7914091.3911442915,7748754.100966428,2.133727409897317,34.03673343658447,34.03673343658447,36.20674966553291,31.866717207636025,22.93498402479543,32.668254586304926,33.694202468072575,258831911.0,264729569.07844862,274071717.88911104
2019-08-01,31.412267684936523,32.20399475097656,31.16262435913086,31.669044494628906,27.146530151367188,11062341,34.63794578552246,33.934664697647094,33.00304998097493,33.755790830468996,34.2920290307278,34.00179844462768,-0.7527408494940673,-0.5457537977126311,-0.20698705178143617,8037552.160119026,7781725.11488716,3.2875363939860187,33.8716121673584,33.8716121673584,36.23602052102876,31.50720381368804,19.020215596007674,32.33518455574625,33.50133028012556,247769570.0,259076236.05229908,271566751.4234814
2019-08-02,31.790300369262695,32.425106048583984,31.740371704101562,31.91868782043457,27.36052703857422,11046218,34.57346645355224,33.94079878807068,32.83622503319949,33.619709126022,34.19895682640257,33.98107097573024,-0.783484092822512,-0.5932998567346073,-0.1901842360879047,8155539.055800633,7814207.63115694,4.368087472909347,33.71291036605835,33.71291036605835,36.15696231382722,31.26885841828948,26.678164693435622,32.19635231064236,33.35060242682165,258815788.0,258989420.0348661,270352373.9545784
2019-08-05,31.961484909057617,32.318115234375,31.60485076904297,31.68330955505371,27.15875816345215,13983408,34.49871612548828,33.94422246932984,32.658853421177064,33.476272120765096,34.100303992232035,33.958207678012066,-0.8174186995880319,-0.6381236253052922,-0.17929507428273972,8384082.935965314,7875592.709453886,6.456532800395251,33.55777492523193,33.55777492523193,36.10666449549454,31.00888535496932,24.189548481153327,32.02533805877948,33.19181262951042,244832380.0,254270406.68991077,267921898.33985665
2019-08-06,31.768901824951172,32.368045806884766,31.5406551361084,32.24679183959961,27.641773223876953,10601363,34.436661911010745,33.95213973999024,32.59545933170361,33.38519950734543,34.027617241148405,33.94117866469453,-0.7897401756418247,-0.6684469353725988,-0.12129324026922594,8471035.095339224,7902714.801897132,7.191456451214215,33.42332420349121,33.42332420349121,35.94973822200888,30.896910184973542,39.7215057593718,32.09915598571953,33.10181064951892,255433743.0,254658185.45994052,266732550.21225125
2019-08-07,32.189727783203125,32.35377883911133,31.619115829467773,32.1041374206543,27.519493103027344,7087951,34.38288162231445,33.95902276992798,32.51987134538833,33.29030601944238,33.95218665995256,33.922899647340905,-0.7704346740540515,-0.6888444831088893,-0.08159019094516218,8416796.503365137,7894607.699390694,6.61449971750649,33.26783199310303,33.26783199310303,35.71165945799711,30.824004528208953,37.47849129984461,32.10081646403112,33.00679415153181,248345792.0,252554054.30662704,264981430.38251302
2019-08-08,32.082740783691406,32.425106048583984,31.904422760009766,32.396575927734375,27.77016830444336,7232217,34.34251075744629,33.96362334251404,32.50090281959542,33.22410379042697,33.89118231751263,33.90771234664831,-0.7232009708315559,-0.6957157806534227,-0.027485190178133223,8370342.405193956,7888016.747157951,6.114663209986039,33.12089900970459,33.12089900970459,35.38835915451771,30.853438864891466,44.845400858360016,32.19940295193221,32.948678130217765,255578009.0,253562039.20441803,264085866.4413213
2019-08-09,32.53209686279297,32.660484313964844,32.189727783203125,32.23965835571289,27.63566017150879,7937703,34.30199722290039,33.969686117172245,32.46071136361349,33.15118190637408,33.82641667195186,33.8911147944997,-0.6904705427605862,-0.6946667330748554,0.00419619031426921,8353376.154009879,7888511.137733494,5.892937313009214,32.98323860168457,32.98323860168457,35.101572040522676,30.864905162846462,41.79625508141479,32.212821419859104,32.88115243740778,247640306.0,251588128.1362787,262519622.5897669
2019-08-12,32.24679183959961,32.43937301635742,31.97574806213379,32.23965835571289,27.63566017150879,8667024,34.2609130859375,33.975641899108886,32.42670320855186,33.08366164336214,33.76419085562877,33.87468239212371,-0.656958434810285,-0.6871250734219414,0.03016663861165636,8365676.069538903,7896257.534372962,5.9448230142257845,32.85199756622315,32.85199756622315,34.79780062678293,30.906194505663365,41.7962550814148,32.2217670651437,32.820057762960644,247640306.0,250272187.4241858,261102544.8193129
2019-08-13,32.29671859741211,32.64622116088867,31.932952880859375,32.46790313720703,27.831310272216797,9366622,34.21811706542969,33.97920823097229,32.43304165911419,33.03804990216547,33.71335604314164,33.8606845885922,-0.6050082430512802,-0.6707017073478092,0.065693464296529,8404928.851125613,7910888.026568256,6.245074167377281,32.74928722381592,32.74928722381592,34.53410477981276,30.96446966781908,48.56825064015957,32.30381242249815,32.78651922717459,257006928.0,252517100.94945723,260712486.07461643
2019-08-14,32.146934509277344,32.21112823486328,31.562053680419922,31.726106643676758,27.414058685302734,7940928,34.157774696350096,33.98145502090454,32.32428242596997,32.940868920055195,33.63542469414301,33.83944500705075,-0.6165864940852259,-0.6598786646952927,0.04329217061006674,8386732.739316765,7911186.931776533,6.011055125370978,32.60235433578491,32.60235433578491,34.19691979798204,31.007788873587774,33.8145451026865,32.11124382955769,32.68552755255575,249066000.0,251366733.96630484,259603296.92465296
2019-08-15,31.68330955505371,32.06847381591797,31.611982345581055,31.847360610961914,27.51883316040039,7253247,34.08544944763184,33.9851283454895,32.250909839045654,32.8598683045668,33.56530453401827,33.81962327176628,-0.6089584655211482,-0.6496946248604638,0.040736159339315625,8342282.318167089,7904640.265788707,5.536520798707273,32.455777931213376,32.455777931213376,33.710709771745144,31.20084609068161,37.40107623218472,32.02328275669243,32.60570212954681,256319247.0,253017571.64420325,259290530.26516223
2019-08-16,31.968616485595703,32.22539138793945,31.81169891357422,32.189727783203125,27.814668655395508,7611598,34.012696228027345,33.98887298583984,32.241497215069884,32.810228265947266,33.511360347711786,33.80340540620844,-0.568731050877382,-0.6335019100638475,0.06477085918646552,8313628.031180143,7901724.422348023,5.212831868283777,32.368759346008304,32.368759346008304,33.41769565814711,31.3198230338695,46.794292738924966,32.078764432195996,32.566085525133126,263930845.0,256655329.42946887,259732465.00181344
2019-08-19,32.23965835571289,32.417972564697266,32.05420684814453,32.29671859741211,27.90711784362793,5586269,33.94607711791992,33.99208268165589,32.249992812353305,32.77219051272244,33.46372733789612,33.78841349766321,-0.5221977003691336,-0.6112410681249048,0.08904336775577115,8206672.775055433,7878685.064911725,4.162975260991506,32.29743270874023,32.29743270874023,33.130317562646276,31.46454785483419,49.52530382376383,32.15141582060137,32.54043153201684,269517114.0,260942590.95297927,260664336.33497405
2019-08-20,32.368045806884766,32.375179290771484,32.02567672729492,32.24679183959961,27.86397361755371,8643050,33.88388031005859,33.99707555770874,32.24950035500658,32.73327209249112,33.41600437717861,33.7730739786775,-0.4837717374845383,-0.5857472019968315,0.10197546451229322,8223785.607406201,7886290.686156385,4.279514091995818,32.25641994476318,32.25641994476318,33.006392410940514,31.50644747858585,48.19335606507453,32.18320782693412,32.51246584702472,260874064.0,260919748.63531953,260684310.39830986
2019-08-21,32.25392150878906,32.5178337097168,32.132667541503906,32.41084289550781,28.00572967529297,5300261,33.830100021362306,34.00345930099488,32.274322284314465,32.70938844827013,33.37658627985819,33.759519440536515,-0.43506616395566766,-0.5556109943885987,0.12054483043293107,8109137.58358635,7860559.047488162,3.1623518708586116,32.2549934387207,32.2549934387207,33.00360798334868,31.506378894092727,52.98705818116119,32.259086183125355,32.50278747068978,266174325.0,262671274.09021303,261207168.93180415
2019-08-22,32.41084289550781,32.58915710449219,32.24679183959961,32.46790313720703,28.055034637451172,5146041,33.75977195739746,34.01101993560791,32.30410395399024,32.691500647450646,33.34095164681304,33.7466675370208,-0.38739669346040273,-0.5219681342029595,0.13457144074255678,7992937.717563356,7833548.91766241,2.034694639380755,32.233238792419435,32.233238792419435,32.92575071041032,31.540726874428554,54.67039118606523,32.328691834485916,32.49946515321523,271320366.0,265554304.7268087,262170330.5573466
2019-08-23,32.339515686035156,32.546363830566406,31.883024215698242,32.01141357421875,27.66058349609375,9783156,33.68430839538574,34.013516368865965,32.259074664794625,32.641123827211246,33.288812898868166,33.7294013284357,-0.3820491624166209,-0.4939843398456918,0.11193517742907089,8063142.356090283,7852947.993108556,2.676630014183028,32.19971523284912,32.19971523284912,32.865165967454594,31.53426449824365,41.089491772550566,32.222932414396865,32.452984050453665,261537210.0,264215273.1512058,262110033.36140883
2019-08-26,32.11840057373047,32.58915710449219,32.0185432434082,32.582027435302734,28.153650283813477,5579119,33.61126991271973,34.01840225219726,32.30875970641126,32.63674631669951,33.2610958218656,33.717984672782634,-0.3279866102882494,-0.46078479393420335,0.13279818364595397,7965729.675459292,7830322.828998024,1.7292626296302391,32.1865198135376,32.1865198135376,32.80696047527097,31.566079151804235,56.6289443551164,32.342630754698824,32.46527389662977,267116329.0,265182291.76747054,262586823.42222705
2019-08-27,33.23823165893555,33.523536682128906,32.96005630493164,32.9814567565918,28.498788833618164,13647629,33.55121292114258,34.02400140762329,32.412251560285185,32.6622804233582,33.25012958401173,33.71065603680064,-0.25002886307301253,-0.41863360776196523,0.1686047446889527,8188549.25681383,7888206.472490582,3.8074914160863664,32.193295860290526,32.193295860290526,32.84617182910562,31.54041989147543,64.24637572484524,32.55557275532982,32.5144341690071,280763958.0,270376180.51164705,264317979.09630066
2019-08-28,32.93152618408203,33.18117141723633,32.831668853759766,33.11697769165039,28.615890502929688,7443498,33.501712265014646,34.02999285697937,32.520670965110604,32.695961702490955,33.244907941174034,33.70474878958522,-0.17529073738035095,-0.3699650336856424,0.19467429630529143,8159331.560468189,7883781.512565303,3.4951507403358466,32.24215469360352,32.24215469360352,33.01365441042121,31.470654976785823,66.5465652706551,32.74270773410335,32.571819266401704,288207456.0,276319939.0077647,266593167.37284344
2019-08-29,33.295291900634766,33.36661911010742,33.038516998291016,33.34522247314453,28.8131103515625,5040611,33.45534996032715,34.036091299057006,32.64752504326967,32.74405509290974,33.248841844388565,33.70117141330223,-0.09653004964007295,-0.3152780368765285,0.21874798723645555,8037028.793391005,7855491.2587089315,2.3109634866032525,32.3259635925293,32.3259635925293,33.19351680124743,31.458410383811167,70.26419115720728,32.94354598045041,32.64547671466293,293248067.0,281962648.3385098,269131729.2420964
2019-08-30,33.502140045166016,33.85877227783203,33.352352142333984,33.708988189697266,29.127437591552734,7675109,33.412839279174804,34.04158345222473,32.810827065796985,32.8155316185977,33.26688679910655,33.70124919217183,-0.004704552800717465,-0.2531633400613663,0.24845878726064885,8022835.860316848,7853696.410363569,2.153628573293038,32.41547861099243,32.41547861099243,33.45791557549069,31.373041646494176,75.30984644101804,33.1986933835327,32.74676352180905,300923176.0,288282824.2256732,272159486.0761825
2019-09-03,33.58060073852539,34.201141357421875,33.502140045166016,34.179744720458984,29.53420639038086,7998550,33.37746124267578,34.048751783370975,33.02142978189883,32.9165844409578,33.30268514896351,33.70601034170703,0.10484534094103282,-0.1815616038608865,0.2864069448019193,8021883.473637756,7855137.739613683,2.1227601545822616,32.540300369262695,32.540300369262695,33.790703198695816,31.289897539829578,80.30103267031697,33.525710495841466,32.883237921680475,308921726.0,295162458.1504488,275660651.7832127
2019-09-04,34.3723258972168,34.407989501953125,33.987159729003906,34.2368049621582,29.583511352539062,7184549,33.34664810180664,34.058666200637816,33.208410578861816,33.01437855363931,33.33931729850056,33.71129188021898,0.19403202522250496,-0.10644287804420818,0.3004749032667131,7989046.827612746,7848465.214841408,1.7911987748317815,32.639801025390625,32.639801025390625,34.0922495812794,31.187352469501853,80.84265973368534,33.76274198461371,33.01214906839264,316106275.0,302143730.43363255,279512615.8990972
2019-09-05,34.08702087402344,34.436519622802734,33.987159729003906,34.32239532470703,29.657472610473633,12926440,33.33352394104004,34.067831678390505,33.37979284745339,33.11126868482951,33.377869377959634,33.71737251150742,0.26852416262387635,-0.03144946991059128,0.2999736325344676,8182670.089274991,7898992.327131543,3.591315833654738,32.75071392059326,32.75071392059326,34.36112655211283,31.140301289073697,81.7129033048789,33.949293097978156,33.13693442613687,329032715.0,311106725.28908837,284228815.81346893
2019-09-06,34.643367767333984,34.78601837158203,34.208274841308594,34.32239532470703,29.657472610473633,6747405,33.33823143005371,34.07582026481629,33.52480861318472,33.200981769264885,33.41490961116541,33.72339263900194,0.3238268439198322,0.03960579285549341,0.28422105106433876,8126385.183813227,7887533.746762075,3.028214454856731,32.847004890441895,32.847004890441895,34.592864154584376,31.101145626299413,81.71290330487889,34.073660506887784,33.24983546409593,329032715.0,317082055.1927256,288495853.8312338
2019-09-09,34.179744720458984,34.41511917114258,34.07988739013672,34.258201599121094,29.602006912231445,7005233,33.34493614196777,34.082703275680544,33.63763830332877,33.279294349254236,33.44797988520289,33.72871412119218,0.35834395407453457,0.10335342509930165,0.2549905289752329,8082418.431506827,7878754.634853995,2.5849744800004846,32.9479320526123,32.9479320526123,34.777340769540835,31.118523335683772,78.16726792440052,34.13517420429889,33.34587033409833,322027482.0,318730530.7951504,291689342.22825915
2019-09-10,34.18687438964844,34.57204055786133,34.12981414794922,34.486446380615234,29.799230575561523,8463874,33.350784912109376,34.09308129310608,33.76822416137284,33.36871301824394,33.48870406149358,33.73625374566406,0.3995111431289047,0.16258496870522227,0.2369261744236824,8097377.473408519,7884576.718089279,2.698949644703437,33.060271453857425,33.060271453857425,34.980247829303394,31.140295078411455,81.46652701718784,34.25226492973768,33.45449662424279,330491356.0,322650805.8634336,295384772.1112821
2019-09-11,34.4222526550293,34.77888870239258,34.201141357421875,34.75748825073242,30.033435821533203,5083512,33.360485305786135,34.106562032699586,33.92041863665894,33.47158525768753,33.53846030420883,33.74641528302792,0.4488333789714076,0.21983465075845937,0.22899872821294825,7979186.670529754,7856705.427362022,1.5589389763955601,33.17475070953369,33.17475070953369,35.21526167362321,31.134239745444173,84.64574630308267,34.420672703402595,33.57859106486085,335574868.0,326958826.57562244,299212400.29116
2019-09-12,34.950069427490234,35.01426315307617,34.144081115722656,34.151214599609375,29.509557723999023,10654779,33.34693328857422,34.11736804008484,33.95592570788208,33.521928171903966,33.56248988442062,33.75044313692426,0.43399753597811497,0.2626672278023905,0.17133030817572448,8084111.859920744,7884546.955447973,2.531089047987444,33.29600610733032,33.29600610733032,35.26087430397533,31.331137910685314,58.670333939082944,34.330853335471524,33.63312663959881,324920089.0,326279247.3837483,301660751.5967638
2019-09-13,33.95149612426758,34.151214599609375,33.266761779785156,33.716121673583984,29.13360023498535,11474108,33.32182632446289,34.12475035667419,33.91903277952853,33.536312875732115,33.56851466046625,33.75010162982635,0.3827199037964135,0.2866777630011951,0.09604214079521844,8217052.885021891,7920263.980766899,3.747209751792328,33.38944416046142,33.38944416046142,35.23857871266856,31.540309608254283,46.78251650355322,34.12594278150901,33.641030928549775,313445981.0,322001491.9224989,302783154.397072
2019-09-16,33.716121673583984,33.80884552001953,33.502140045166016,33.794578552246094,29.201393127441406,5920786,33.2958634185791,34.131348066329956,33.89988597533123,33.555443666585,33.57737991112428,33.750544186268336,0.34444230874623116,0.29823067215020227,0.04621163659602889,8127003.203256328,7900368.677475686,2.8686575909651775,33.46968669891358,33.46968669891358,35.2370936906027,31.702279707224456,48.93530431252708,34.015488038421374,33.65565451175895,319366767.0,321123250.2816659,304362546.0735414
