date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2022-08-15,1.8189894035458565e-12,273.3511695747974,51.09999847412109,56.7599983215332,15515.411926254637,15515.41192625464,55.154119262546395
2022-08-16,1.8189894035458565e-12,273.3511695747974,51.09999847412109,57.290000915527344,15660.288755200612,15660.288755200614,56.602887552006145
2022-08-17,1.8189894035458565e-12,273.3511695747974,51.09999847412109,56.689998626708984,15496.277427804558,15496.27742780456,54.9627742780456
2022-08-18,1.8189894035458565e-12,273.3511695747974,51.09999847412109,57.33000183105469,15671.223052244075,15671.223052244077,56.71223052244076
2022-08-19,1.8189894035458565e-12,273.3511695747974,51.09999847412109,56.099998474121094,15335.00019604535,15335.000196045352,53.35000196045352
2022-08-22,1.8189894035458565e-12,273.3511695747974,51.09999847412109,54.040000915527344,14771.89745408252,14771.897454082522,47.71897454082522
2022-08-23,1.8189894035458565e-12,273.3511695747974,51.09999847412109,54.27000045776367,14834.76809795449,14834.768097954491,48.34768097954491
2022-08-24,1.8189894035458565e-12,273.3511695747974,51.09999847412109,54.31999969482422,14848.435447882837,14848.435447882839,48.48435447882839
2022-08-25,14897.638741826458,0,0,55.2599983215332,0,14897.638741826458,48.976387418264586
2022-08-26,14897.638741826458,0.0,0,53.0,0.0,14897.638741826458,48.976387418264586
2022-08-29,14897.638741826458,0.0,0,52.79999923706055,0.0,14897.638741826458,48.976387418264586
2022-08-30,14897.638741826458,0.0,0,52.38999938964844,0.0,14897.638741826458,48.976387418264586
2022-08-31,14897.638741826458,0.0,0,51.75,0.0,14897.638741826458,48.976387418264586
2022-09-01,14897.638741826458,0.0,0,52.34000015258789,0.0,14897.638741826458,48.976387418264586
2022-09-02,14897.638741826458,0.0,0,52.40999984741211,0.0,14897.638741826458,48.976387418264586
2022-09-06,14897.638741826458,0.0,0,52.36000061035156,0.0,14897.638741826458,48.976387418264586
2022-09-07,14897.638741826458,0.0,0,53.70000076293945,0.0,14897.638741826458,48.976387418264586
2022-09-08,14897.638741826458,0.0,0,54.33000183105469,0.0,14897.638741826458,48.976387418264586
2022-09-09,14897.638741826458,0.0,0,55.040000915527344,0.0,14897.638741826458,48.976387418264586
2022-09-12,14897.638741826458,0.0,0,56.529998779296875,0.0,14897.638741826458,48.976387418264586
2022-09-13,1.8189894035458565e-12,269.78700493474497,55.220001220703125,54.34000015258789,14660.225889320272,14660.225889320274,46.602258893202745
2022-09-14,1.8189894035458565e-12,269.78700493474497,55.220001220703125,54.20000076293945,14622.455873294328,14622.45587329433,46.224558732943294
2022-09-15,1.8189894035458565e-12,269.78700493474497,55.220001220703125,54.18000030517578,14617.060009696943,14617.060009696945,46.17060009696945
