Date,Ticker,Type,Qty,Price,Total
2020-02-25,ACN,BUY,48.832894128383955,204.77999877929688,10000.0
2020-04-13,ACN,SELL,48.83289412838396,176.17999267578125,8603.378929875887
2020-09-24,ACN,BUY,39.30816978941979,218.8699951171875,8603.378929875887
2020-12-18,ACN,SELL,39.30816978941979,263.8900146484375,10373.033501533258
2021-01-19,ACN,BUY,40.77289946235777,254.41000366210938,10373.033501533258
2021-03-12,ACN,SELL,40.77289946235777,264.9800109863281,10804.003347480015
2021-05-13,ACN,BUY,38.43199891553878,281.1199951171875,10804.003347480017
2021-06-25,ACN,SELL,38.43199891553878,292.3299865722656,11234.825726924777
2021-09-29,ACN,BUY,34.43097194981528,326.29998779296875,11234.825726924775
2021-10-20,ACN,SELL,34.43097194981528,350.0,12050.840182435348
2021-11-29,ACN,BUY,33.554713178457504,359.1400146484375,12050.840182435348
2021-12-13,ACN,SELL,33.554713178457504,379.44000244140625,12732.000450354602
2022-01-14,ACN,BUY,35.65987045049237,357.0400085449219,12732.000450354602
2022-03-30,ACN,SELL,35.65987045049237,336.57000732421875,12002.04285870291
2022-04-19,ACN,BUY,38.3807463357852,312.7099914550781,12002.042858702911
2022-07-28,ACN,SELL,38.3807463357852,296.9800109863281,11398.314468464961
2022-08-29,ACN,BUY,38.63835413038969,295.0,11398.31446846496
2022-10-26,ACN,SELL,38.63835413038969,278.0,10741.462448248334
2022-12-16,ACN,BUY,39.10678968628809,274.6700134277344,10741.462448248334
2023-02-03,ACN,SELL,39.10678968628809,288.2200012207031,11271.358971119733
2023-03-16,ACN,BUY,46.01493819777987,244.9499969482422,11271.358971119733
2023-05-18,ACN,SELL,46.01493819777987,284.5400085449219,13093.090907990336
2023-08-11,ACN,BUY,42.514176238247714,307.9700012207031,13093.090907990336
2023-08-30,ACN,SELL,42.514176238247714,323.80999755859375,13766.515303912616
2023-09-29,ACN,BUY,45.23251200208731,304.3500061035156,13766.515303912616
2023-12-22,ACN,SELL,45.23251200208731,350.0,15831.379200730558
