Date,Ticker,Type,Qty,Price,Total
2020-01-28,AIG,BUY,198.4126924056797,50.400001525878906,10000.0
2020-02-07,AIG,SELL,198.4126924056797,52.97999954223633,10511.904352826788
2020-02-18,AIG,BUY,218.49728163514095,48.11000061035156,10511.904352826788
2020-04-30,AIG,SELL,218.4972816351409,26.709999084472656,5836.062192434378
2020-07-10,AIG,BUY,206.8058942039942,28.219999313354492,5836.062192434378
2020-11-04,AIG,SELL,206.8058942039942,32.33000183105469,6686.034938288034
2020-12-21,AIG,BUY,180.16800938620878,37.11000061035156,6686.034938288034
2021-01-07,AIG,SELL,180.1680093862088,40.779998779296875,7347.251202837943
2021-06-18,AIG,BUY,153.54757444373976,47.849998474121094,7347.251202837942
2021-08-09,AIG,SELL,153.54757444373976,50.66999816894531,7780.255315910288
2021-09-21,AIG,BUY,144.8567389411766,53.709999084472656,7780.255315910289
2021-09-28,AIG,SELL,144.8567389411766,57.08000183105469,8268.42292400297
2021-11-17,AIG,BUY,145.11096859300633,56.97999954223633,8268.42292400297
2021-12-27,AIG,SELL,145.11096859300633,56.65999984741211,8221.987458337562
2022-03-02,AIG,BUY,139.94872269510745,58.75,8221.987458337562
2022-03-28,AIG,SELL,139.94872269510745,63.95000076293945,8949.720923124523
2022-04-25,AIG,BUY,149.1371633635444,60.0099983215332,8949.720923124523
2022-08-10,AIG,SELL,149.1371633635444,54.29999923706055,8098.147856857835
2022-09-26,AIG,BUY,164.46278596288604,49.2400016784668,8098.147856857834
2022-10-25,AIG,SELL,164.46278596288604,53.720001220703125,8834.941062686476
2023-01-20,AIG,BUY,143.07596862650166,61.75,8834.941062686477
2023-05-01,AIG,SELL,143.07596862650166,52.59000015258789,7524.365211899382
2023-05-05,AIG,BUY,138.90281458811208,54.16999816894531,7524.365211899381
2023-05-08,AIG,SELL,138.90281458811208,54.380001068115234,7553.5352056657475
2023-08-16,AIG,BUY,128.50519500735695,58.779998779296875,7553.535205665748
2023-09-13,AIG,SELL,128.50519500735697,60.709999084472656,7801.550271246622
2023-10-04,AIG,BUY,133.70266452888941,58.349998474121094,7801.550271246621
2023-11-03,AIG,SELL,133.7026645288894,64.0,8556.97052984892
