date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2022-10-11,11763.633170421599,0,0,48.04999923706055,0,11763.633170421599,17.63633170421599
2022-10-12,11763.6331704216,0.0,0,48.959999084472656,0.0,11763.6331704216,17.63633170421601
2022-10-13,11763.6331704216,0.0,0,50.939998626708984,0.0,11763.6331704216,17.63633170421601
2022-10-14,0.0,229.93810018583602,51.15999984741211,50.709999084472656,11660.160849909127,11660.160849909127,16.601608499091274
2022-10-17,0.0,229.938100185836,51.15999984741211,51.72999954223633,11894.697817355987,11894.697817355987,18.946978173559874
2022-10-18,0.0,229.938100185836,51.15999984741211,52.599998474121094,12094.743718917276,12094.743718917276,20.94743718917276
2022-10-19,0.0,229.938100185836,51.15999984741211,52.75,12129.23478480285,12129.23478480285,21.292347848028495
2022-10-20,0.0,229.938100185836,51.15999984741211,51.849998474121094,11922.2901437779,11922.2901437779,19.222901437779
2022-10-21,0.0,229.938100185836,51.15999984741211,53.25,12244.203834895767,12244.203834895767,22.442038348957666
2022-10-24,0.0,229.938100185836,51.15999984741211,54.349998474121094,12497.135394242488,12497.135394242488,24.971353942424884
2022-10-25,0.0,229.938100185836,51.15999984741211,54.290000915527344,12483.339669603654,12483.339669603654,24.833396696036544
2022-10-26,0.0,229.938100185836,51.15999984741211,54.220001220703125,12467.244072762185,12467.244072762185,24.672440727621854
2022-10-27,0.0,229.938100185836,51.15999984741211,54.619998931884766,12559.218786549975,12559.218786549975,25.592187865499742
2022-10-28,0.0,229.938100185836,51.15999984741211,56.79999923706055,13060.483915126635,13060.483915126635,30.60483915126635
2022-10-31,0.0,229.938100185836,51.15999984741211,57.0,13106.471710592652,13106.471710592652,31.06471710592652
2022-11-01,0.0,229.938100185836,51.15999984741211,57.06999969482422,13122.567307434121,13122.567307434121,31.22567307434121
2022-11-02,0.0,229.938100185836,51.15999984741211,57.279998779296875,13170.854097958529,13170.854097958529,31.708540979585287
2022-11-03,0.0,229.938100185836,51.15999984741211,57.61000061035156,13246.73409204909,13246.73409204909,32.4673409204909
2022-11-04,0.0,229.938100185836,51.15999984741211,57.91999816894531,13318.014341734384,13318.014341734384,33.18014341734384
2022-11-07,0.0,229.938100185836,51.15999984741211,59.16999816894531,13605.43696696668,13605.43696696668,36.05436966966679
2022-11-08,0.0,229.938100185836,51.15999984741211,59.130001068115234,13596.24010958887,13596.24010958887,35.96240109588871
2022-11-09,0.0,229.938100185836,51.15999984741211,58.459999084472656,13442.181126349355,13442.181126349355,34.421811263493545
2022-11-10,0.0,229.938100185836,51.15999984741211,60.59000015258789,13931.949525345572,13931.949525345572,39.31949525345571
2022-11-11,0.0,229.938100185836,51.15999984741211,60.38999938964844,13885.961729879557,13885.961729879557,38.85961729879557
2022-11-14,0.0,229.938100185836,51.15999984741211,60.2400016784668,13851.471541138226,13851.471541138226,38.514715411382255
2022-11-15,0.0,229.938100185836,51.15999984741211,60.540000915527344,13920.45279576513,13920.45279576513,39.204527957651294
2022-11-16,0.0,229.938100185836,51.15999984741211,59.869998931884766,13766.393812525614,13766.393812525614,37.66393812525614
