Date,Ticker,Type,Qty,Price,Total
2020-02-06,ACN,BUY,46.948356807511736,213.0,10000.0
2020-02-25,ACN,SELL,46.948356807511736,204.77999877929688,9614.084449732247
2020-03-27,ACN,BUY,58.26717848322575,165.0,9614.084449732249
2020-05-15,ACN,SELL,58.26717848322575,178.3699951171875,10393.11634154527
2020-05-19,ACN,BUY,53.99021476127413,192.5,10393.11634154527
2020-06-12,ACN,SELL,53.99021476127413,201.10000610351562,10857.432518022348
2020-06-29,ACN,BUY,51.66515742736828,210.14999389648438,10857.432518022348
2020-07-15,ACN,SELL,51.66515742736828,220.0,11366.334634021021
2020-08-07,ACN,BUY,49.580521849600956,229.25,11366.33463402102
2020-08-12,ACN,SELL,49.58052184960096,230.3000030517578,11418.394333270846
2020-08-20,ACN,BUY,48.80907161711581,233.94000244140625,11418.394333270846
2020-09-04,ACN,SELL,48.80907161711581,240.1699981689453,11722.474640910625
2020-10-12,ACN,BUY,51.0360682498622,229.69000244140625,11722.474640910625
2020-10-27,ACN,SELL,51.0360682498622,220.6300048828125,11260.08798716665
2020-11-05,ACN,BUY,48.249938821451146,233.3699951171875,11260.08798716665
2021-01-19,ACN,SELL,48.249938821451146,254.41000366210938,12275.26711226194
2021-02-09,ACN,BUY,47.892268070642665,256.30999755859375,12275.26711226194
2021-03-01,ACN,SELL,47.892268070642665,254.0,12164.636089943237
2021-03-12,ACN,BUY,45.9077499644714,264.9800109863281,12164.636089943237
2021-05-13,ACN,SELL,45.9077499644714,281.1199951171875,12905.586445853265
2021-06-15,ACN,BUY,44.990713513166256,286.8500061035156,12905.586445853263
2021-09-22,ACN,SELL,44.990713513166256,335.45001220703125,15092.135397194666
2021-10-15,ACN,BUY,44.23511261264525,341.17999267578125,15092.135397194666
2021-11-19,ACN,SELL,44.23511261264525,371.95001220703125,16453.250676252803
2021-12-10,ACN,BUY,43.96678590824224,374.2200012207031,16453.250676252803
2022-01-06,ACN,SELL,43.96678590824224,384.69000244140625,16913.582978382492
2022-02-02,ACN,BUY,47.72455775866274,354.3999938964844,16913.582978382492
2022-02-15,ACN,SELL,47.72455775866274,332.7200012207031,15878.914915719784
2022-03-04,ACN,BUY,50.48137190255117,314.54998779296875,15878.914915719786
2022-03-08,ACN,SELL,50.48137190255117,303.7099914550781,15331.697029164436
2022-03-11,ACN,BUY,48.76338809385062,314.4100036621094,15331.697029164436
2022-04-13,ACN,SELL,48.76338809385062,324.3399963378906,15815.91711578265
2022-05-26,ACN,BUY,55.99744009017897,282.44000244140625,15815.917115782648
2022-06-14,ACN,SELL,55.99744009017897,274.6499938964844,15379.696578986403
2022-06-27,ACN,BUY,51.44743578437918,298.94000244140625,15379.696578986404
2022-07-01,ACN,SELL,51.44743578437918,277.5799865722656,14280.77853420547
2022-07-20,ACN,BUY,51.00278047930525,280.0,14280.77853420547
2022-08-23,ACN,SELL,51.00278047930525,308.0799865722656,15712.935925212572
2022-10-05,ACN,BUY,57.906525048016185,271.3500061035156,15712.935925212572
2022-10-13,ACN,SELL,57.906525048016185,243.6699981689453,14110.08285242009
2022-10-14,ACN,BUY,54.034705275451905,261.1300048828125,14110.08285242009
2022-11-07,ACN,SELL,54.03470527545191,262.75,14197.61881112499
2022-11-11,ACN,BUY,49.4328861582993,287.2099914550781,14197.61881112499
2022-12-07,ACN,SELL,49.4328861582993,285.1000061035156,14093.316145445522
2023-01-10,ACN,BUY,51.559655865451894,273.3399963378906,14093.316145445522
2023-02-17,ACN,SELL,51.55965586545189,278.7799987792969,14373.800799231643
2023-03-23,ACN,BUY,55.401041136825604,259.45001220703125,14373.800799231643
2023-04-19,ACN,SELL,55.4010411368256,278.79998779296875,15445.809592664737
2023-05-16,ACN,BUY,55.74293477498813,277.0899963378906,15445.809592664737
2023-06-22,ACN,SELL,55.74293477498813,298.2099914550781,16623.100102930188
2023-07-17,ACN,BUY,52.658073012574235,315.67999267578125,16623.100102930188
2023-07-24,ACN,SELL,52.65807301257424,314.6099853515625,16566.75557912749
2023-08-25,ACN,BUY,52.31551734186573,316.6700134277344,16566.75557912749
2023-09-13,ACN,SELL,52.31551734186573,314.2300109863281,16439.105589089908
2023-10-11,ACN,BUY,52.63545467333608,312.32000732421875,16439.105589089908
2023-10-13,ACN,SELL,52.63545467333608,302.29998779296875,15911.697305226857
2023-11-02,ACN,BUY,52.39798663562621,303.6700134277344,15911.697305226859
2023-12-08,ACN,SELL,52.39798663562621,335.1000061035156,17558.565641410274
2023-12-13,ACN,BUY,51.131525781864696,343.3999938964844,17558.56564141027
2023-12-19,ACN,SELL,51.131525781864696,332.7300109863281,17012.99313514756
2023-12-26,ACN,BUY,48.04030166440449,354.1400146484375,17012.99313514756
2024-01-03,ACN,SELL,48.04030166440449,342.5299987792969,16455.244470465525
