Date,Ticker,Type,Qty,Price,Total
2020-02-07,ABBV,BUY,111.4330314023472,89.73999786376953,10000.0
2020-02-26,ABBV,SELL,111.4330314023472,88.62000274658203,9875.19554893597
2020-03-31,ABBV,BUY,130.97076059801657,75.4000015258789,9875.19554893597
2020-05-29,ABBV,SELL,130.97076059801657,91.0,11918.339214419508
2020-06-10,ABBV,BUY,122.88214740616657,96.98999786376953,11918.339214419508
2020-06-12,ABBV,SELL,122.88214740616657,93.73999786376953,11518.972235349467
2020-06-22,ABBV,BUY,119.19466378414856,96.63999938964844,11518.972235349467
2020-06-25,ABBV,SELL,119.19466378414856,95.18000030517578,11344.948135350585
2020-07-06,ABBV,BUY,113.85937580133312,99.63999938964844,11344.948135350583
2020-07-10,ABBV,SELL,113.85937580133312,98.05999755859375,11165.050113101734
2020-08-18,ABBV,BUY,115.55630092855385,96.62000274658203,11165.050113101734
2020-08-31,ABBV,SELL,115.55630092855384,94.12000274658203,10876.159360780346
2020-09-01,ABBV,BUY,113.86264387572949,95.5199966430664,10876.159360780346
2020-09-02,ABBV,SELL,113.86264387572947,92.06999969482422,10483.333586890292
2020-10-06,ABBV,BUY,119.16941504399017,87.97000122070312,10483.333586890292
2020-10-20,ABBV,SELL,119.16941504399016,84.19000244140625,10032.873343494486
2020-11-03,ABBV,BUY,112.5518668632566,89.13999938964844,10032.873343494486
2020-12-09,ABBV,SELL,112.5518668632566,107.9000015258789,12144.346606285908
2021-01-28,ABBV,BUY,116.77256352197989,104.0,12144.346606285908
2021-03-16,ABBV,SELL,116.77256352197988,109.94999694824219,12839.143002880104
2021-05-28,ABBV,BUY,113.28988613288739,113.33000183105469,12839.143002880104
2021-07-13,ABBV,SELL,113.2898861328874,117.58999633789062,13321.757295486275
2021-08-10,ABBV,BUY,116.6528691022993,114.19999694824219,13321.757295486275
2021-08-18,ABBV,SELL,116.6528691022993,119.16999816894531,13901.522197323226
2021-09-02,ABBV,BUY,122.42643614009152,113.55000305175781,13901.522197323226
2021-09-22,ABBV,SELL,122.42643614009152,107.01000213623047,13100.853192882278
2021-09-28,ABBV,BUY,121.73251122964086,107.62000274658203,13100.853192882278
2021-11-22,ABBV,SELL,121.73251122964086,115.94999694824219,14114.884305578717
2021-11-26,ABBV,BUY,120.0143204857392,117.61000061035156,14114.884305578717
2021-11-29,ABBV,SELL,120.0143204857392,116.83000183105469,14021.273282101696
2021-12-07,ABBV,BUY,114.94731018389251,121.9800033569336,14021.273282101696
2022-01-06,ABBV,SELL,114.94731018389253,136.39999389648438,15678.812407500236
2022-02-04,ABBV,BUY,111.87165958123909,140.14999389648438,15678.812407500236
2022-03-09,ABBV,SELL,111.87165958123909,148.25999450683594,16586.09163498513
2022-03-16,ABBV,BUY,105.98141619798804,156.5,16586.09163498513
2022-04-05,ABBV,SELL,105.98141619798804,161.88999938964844,17157.33140360636
2022-04-07,ABBV,BUY,102.32797513553098,167.6699981689453,17157.33140360636
2022-04-14,ABBV,SELL,102.32797513553098,157.85000610351562,16152.47149970396
2022-05-16,ABBV,BUY,104.93388077868288,153.92999267578125,16152.471499703957
2022-05-24,ABBV,SELL,104.93388077868288,147.02999877929688,15428.428362796627
2022-06-09,ABBV,BUY,103.04854553169214,149.72000122070312,15428.428362796629
2022-06-10,ABBV,SELL,103.04854553169214,144.33999633789062,14874.0266846694
2022-06-23,ABBV,BUY,100.01362669837583,148.72000122070312,14874.0266846694
2022-07-19,ABBV,SELL,100.01362669837584,150.0,15002.044004756377
2022-08-16,ABBV,BUY,105.56641995864996,142.11000061035156,15002.044004756375
2022-08-25,ABBV,SELL,105.56641995864996,138.77000427246094,14649.45254869026
2022-09-07,ABBV,BUY,106.50274244761675,137.5500030517578,14649.45254869026
2022-10-03,ABBV,SELL,106.50274244761675,135.8800048828125,14471.593163815087
2022-10-06,ABBV,BUY,101.34879084149738,142.7899932861328,14471.593163815089
2022-10-07,ABBV,SELL,101.34879084149738,139.00999450683594,14088.494858151014
2022-10-14,ABBV,BUY,98.79729491683156,142.60000610351562,14088.494858151014
2022-11-03,ABBV,SELL,98.79729491683156,144.0,14226.810468023745
2022-11-14,ABBV,BUY,94.22977129829621,150.97999572753906,14226.810468023745
2022-12-15,ABBV,SELL,94.2297712982962,163.88999938964844,15443.317160564477
2023-02-10,ABBV,BUY,103.16866129125434,149.69000244140625,15443.317160564477
2023-03-10,ABBV,SELL,103.16866129125434,147.83999633789062,15252.454507484119
2023-03-16,ABBV,BUY,99.55910451249606,153.1999969482422,15252.454507484123
2023-04-19,ABBV,SELL,99.55910451249606,158.6699981689453,15797.042930699585
2023-04-26,ABBV,BUY,97.10501378115286,162.67999267578125,15797.042930699585
2023-04-27,ABBV,SELL,97.10501378115286,153.8699951171875,14941.547996360416
2023-06-09,ABBV,BUY,108.61840841481592,137.55999755859375,14941.547996360416
2023-08-18,ABBV,SELL,108.61840841481592,150.2899932861328,16324.259871413116
2023-09-14,ABBV,BUY,107.38938531228622,152.00999450683594,16324.259871413116
2023-09-29,ABBV,SELL,107.38938531228622,152.4600067138672,16372.586405709228
2023-11-22,ABBV,BUY,117.73757150262095,139.05999755859375,16372.586405709226
