date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2022-06-09,0.0,96.10740915224062,146.64999389648438,145.42999267578125,13976.899809098666,13976.899809098666,39.76899809098666
2022-06-10,0.0,96.10740915224062,146.64999389648438,143.1999969482422,13762.58069730432,13762.58069730432,37.625806973043204
2022-06-13,0.0,96.10740915224062,146.64999389648438,139.4199981689453,13399.294808027465,13399.294808027465,33.99294808027465
2022-06-14,0.0,96.10740915224062,146.64999389648438,137.6199951171875,13226.301178256896,13226.301178256896,32.26301178256896
2022-06-15,0.0,96.10740915224062,146.64999389648438,138.08999633789062,13271.471777877063,13271.471777877063,32.71471777877063
2022-06-16,0.0,96.10740915224062,146.64999389648438,139.14999389648438,13373.34539694121,13373.34539694121,33.73345396941209
2022-06-17,0.0,96.10740915224062,146.64999389648438,138.27999877929688,13289.732420253218,13289.732420253218,32.89732420253218
2022-06-21,0.0,96.10740915224062,146.64999389648438,143.47000122070312,13788.530108390576,13788.530108390576,37.88530108390576
2022-06-22,0.0,96.10740915224062,146.64999389648438,147.55999755859375,14181.609059867396,14181.609059867396,41.816090598673966
2022-06-23,0.0,96.10740915224062,146.64999389648438,149.4499969482422,14363.252004505825,14363.252004505825,43.63252004505824
2022-06-24,0.0,96.10740915224062,146.64999389648438,152.33999633789062,14641.002358296491,14641.002358296491,46.41002358296492
2022-06-27,0.0,96.10740915224062,146.64999389648438,153.13999938964844,14717.88857891482,14717.88857891482,47.178885789148204
2022-06-28,0.0,96.10740915224062,146.64999389648438,152.49000549316406,14655.419349558939,14655.419349558939,46.55419349558939
2022-06-29,0.0,96.10740915224062,146.64999389648438,154.13999938964844,14813.995988067061,14813.995988067061,48.13995988067062
2022-06-30,0.0,96.10740915224062,146.64999389648438,153.16000366210938,14719.811137713017,14719.811137713017,47.19811137713017
2022-07-01,0.0,96.10740915224062,146.64999389648438,153.8000030517578,14781.319820911143,14781.319820911143,47.813198209111434
2022-07-05,0.0,96.10740915224062,146.64999389648438,153.92999267578125,14793.812786892711,14793.812786892711,47.93812786892711
2022-07-06,0.0,96.10740915224062,146.64999389648438,152.52999877929688,14659.263000672647,14659.263000672647,46.592630006726466
2022-07-07,0.0,96.10740915224062,146.64999389648438,152.0,14608.326191140575,14608.326191140575,46.08326191140576
2022-07-08,0.0,96.10740915224062,146.64999389648438,152.85000610351562,14690.018075513053,14690.018075513053,46.900180755130535
2022-07-11,0.0,96.10740915224062,146.64999389648438,153.22999572753906,14726.537893782679,14726.537893782679,47.26537893782679
2022-07-12,0.0,96.10740915224062,146.64999389648438,152.4600067138672,14652.536244602987,14652.536244602987,46.52536244602987
