Date,Ticker,Type,Qty,Price,Total
2020-02-28,AMD,BUY,241.7794935306941,41.36000061035156,10000.0
2020-04-15,AMD,SELL,241.7794935306941,53.72999954223633,12990.812076726326
2020-06-29,AMD,BUY,259.03911628043875,50.150001525878906,12990.812076726326
2020-07-10,AMD,SELL,259.03911628043875,57.540000915527344,14905.11098793384
2020-10-29,AMD,BUY,194.20340049425198,76.75,14905.11098793384
2020-12-01,AMD,SELL,194.203400494252,92.25,17915.26369559475
2021-02-24,AMD,BUY,212.44234918298577,84.33000183105469,17915.26369559475
2021-06-02,AMD,SELL,212.44234918298577,81.0,17207.830283821848
2021-09-21,AMD,BUY,168.4564858225908,102.1500015258789,17207.830283821848
2021-10-15,AMD,SELL,168.4564858225908,112.51000213623047,18953.039579761567
2022-01-21,AMD,BUY,157.75794636298798,120.13999938964844,18953.039579761567
2022-06-03,AMD,SELL,157.75794636298798,105.80000305175781,16690.791206643175
2022-06-14,AMD,BUY,190.9482954738546,87.41000366210938,16690.791206643175
2022-07-21,AMD,SELL,190.9482954738546,89.5999984741211,17108.966983093396
2022-09-01,AMD,BUY,207.75916575724014,82.3499984741211,17108.966983093396
