date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2020-01-03,10000,0,0,0,0,10000,0
2020-01-06,0.0,208.24656194652832,48.02000045776367,48.38999938964844,10077.051005488891,10077.051005488891,0.7705100548889096
2020-01-07,0.0,208.24656194652832,48.02000045776367,48.25,10047.896613919991,10047.896613919991,0.47896613919991066
2020-01-08,0.0,208.24656194652832,48.02000045776367,47.83000183105469,9960.433439213293,9960.433439213293,-0.3956656078670676
2020-01-09,0.0,208.24656194652832,48.02000045776367,48.970001220703125,10197.83439272872,10197.83439272872,1.9783439272872054
2020-01-10,0.0,208.24656194652832,48.02000045776367,48.16999816894531,10031.236507653426,10031.236507653426,0.3123650765342609
2020-01-13,0.0,208.24656194652832,48.02000045776367,48.75,10152.019894893256,10152.019894893256,1.520198948932557
2020-01-14,10129.112645975523,0,0,48.209999084472656,0,10129.112645975523,1.2911264597552325
2020-01-15,10129.112645975523,0.0,0,48.54999923706055,0.0,10129.112645975523,1.2911264597552325
2020-01-16,10129.112645975523,0.0,0,49.77000045776367,0.0,10129.112645975523,1.2911264597552325
2020-01-17,10129.112645975523,0.0,0,50.93000030517578,0.0,10129.112645975523,1.2911264597552325
2020-01-21,10129.112645975523,0.0,0,51.04999923706055,0.0,10129.112645975523,1.2911264597552325
2020-01-22,0.0,196.18656665554258,51.630001068115234,51.43000030517578,10089.875182965943,10089.875182965943,0.8987518296594317
2020-01-23,0.0,196.18656665554255,51.630001068115234,51.709999084472656,10144.807182143939,10144.807182143939,1.448071821439389
2020-01-24,0.0,196.18656665554252,51.630001068115234,50.349998474121094,9877.993331749622,9877.993331749622,-1.2200666825037843
2020-01-27,9505.239304139506,0,0,49.2599983215332,0,9505.239304139506,-4.947606958604938
2020-01-28,9505.239304139506,0.0,0,50.529998779296875,0.0,9505.239304139506,-4.947606958604938
2020-01-29,9505.239304139506,0.0,0,47.5099983215332,0.0,9505.239304139506,-4.947606958604938
2020-01-30,9505.239304139506,0.0,0,48.779998779296875,0.0,9505.239304139506,-4.947606958604938
2020-01-31,9505.239304139506,0.0,0,47.0,0.0,9505.239304139506,-4.947606958604938
2020-02-03,9505.239304139506,0.0,0,48.02000045776367,0.0,9505.239304139506,-4.947606958604938
2020-02-04,9505.239304139506,0.0,0,49.45000076293945,0.0,9505.239304139506,-4.947606958604938
2020-02-05,9505.239304139506,0.0,0,49.84000015258789,0.0,9505.239304139506,-4.947606958604938
2020-02-06,9505.239304139506,0.0,0,49.31999969482422,0.0,9505.239304139506,-4.947606958604938
2020-02-07,9505.239304139506,0.0,0,49.72999954223633,0.0,9505.239304139506,-4.947606958604938
2020-02-10,9505.239304139506,0.0,0,52.2599983215332,0.0,9505.239304139506,-4.947606958604938
2020-02-11,9505.239304139506,0.0,0,53.79999923706055,0.0,9505.239304139506,-4.947606958604938
2020-02-12,0.0,174.3121129089097,54.529998779296875,53.88999938964844,9393.679658269473,9393.679658269473,-6.063203417305267
2020-02-13,0.0,174.3121129089097,54.52999877929688,54.529998779296875,9505.239304139506,9505.239304139506,-4.947606958604938
