Date,Ticker,Type,Qty,Price,Total
2020-01-06,AMD,BUY,208.24656194652832,48.02000045776367,10000.0
2020-02-27,AMD,SELL,208.24656194652832,45.380001068115234,9450.22920356478
2020-03-27,AMD,BUY,204.02049364911258,46.31999969482422,9450.22920356478
2020-04-06,AMD,SELL,204.02049364911247,44.29999923706055,9038.107713000398
2020-04-08,AMD,BUY,188.01971646306347,48.06999969482422,9038.107713000398
2020-05-08,AMD,SELL,188.01971646306347,52.150001525878906,9805.22850044408
2020-05-26,AMD,BUY,175.06211023531546,56.0099983215332,9805.22850044408
2020-05-29,AMD,SELL,175.06211023531546,52.06999969482422,9115.48402652816
2020-06-16,AMD,BUY,163.59446925391026,55.720001220703125,9115.48402652816
2020-06-26,AMD,SELL,163.59446925391026,51.849998474121094,8482.372981189897
2020-07-10,AMD,BUY,147.4169768200491,57.540000915527344,8482.372981189897
2020-09-10,AMD,SELL,147.4169768200491,83.06999969482422,12245.928219453386
2020-09-30,AMD,BUY,149.7972870881148,81.75,12245.928219453386
2020-10-22,AMD,SELL,149.7972870881148,79.6500015258789,11931.354145140866
2020-11-09,AMD,BUY,141.6352617249101,84.23999786376953,11931.354145140866
2020-12-30,AMD,SELL,141.6352617249101,90.77999877929688,12857.648886492732
2021-01-27,AMD,BUY,141.13775084359878,91.0999984741211,12857.648886492732
2021-02-01,AMD,SELL,141.13775084359878,86.83000183105469,12254.991164180623
2021-02-11,AMD,BUY,131.91594147355084,92.9000015258789,12254.991164180627
2021-02-23,AMD,SELL,131.91594147355084,83.4000015258789,11001.789720181892
2021-04-07,AMD,BUY,135.29008560586755,81.31999969482422,11001.78972018189
2021-04-23,AMD,SELL,135.29008560586755,80.20999908447266,10851.617642584863
2021-04-27,AMD,BUY,126.66765349037311,85.66999816894531,10851.617642584864
2021-05-04,AMD,SELL,126.66765349037313,77.94999694824219,9873.743203015583
2021-05-28,AMD,BUY,125.52431659460726,78.66000366210938,9873.743203015583
2021-07-20,AMD,SELL,125.52431659460726,87.08999633789062,10931.912272540569
2021-07-23,AMD,BUY,119.67063442959459,91.3499984741211,10931.912272540569
2021-09-13,AMD,SELL,119.6706344295946,105.26000213623047,12596.531235703183
2021-10-14,AMD,BUY,113.99575778916908,110.5,12596.531235703183
2021-12-07,AMD,SELL,113.99575778916908,143.89999389648438,16403.98885008654
2021-12-28,AMD,BUY,105.23472117170343,155.8800048828125,16403.98885008654
2022-01-06,AMD,SELL,105.23472117170344,136.19000244140625,14331.916933294997
2022-02-09,AMD,BUY,110.58577359824845,129.60000610351562,14331.916933294997
2022-03-15,AMD,SELL,110.58577359824844,102.66000366210938,11352.735922573384
2022-03-22,AMD,BUY,98.35169273636689,115.43000030517578,11352.735922573384
2022-04-04,AMD,SELL,98.35169273636689,109.97000122070312,10815.735770276486
2022-05-18,AMD,BUY,108.15735770276486,100.0,10815.735770276486
2022-05-25,AMD,SELL,108.15735770276486,90.43000030517578,9780.669890068031
2022-05-27,AMD,BUY,97.66996155063956,100.13999938964844,9780.669890068031
2022-06-14,AMD,SELL,97.66996155063956,87.41000366210938,8537.331696819485
2022-07-20,AMD,BUY,99.9804632608352,85.38999938964844,8537.331696819485
2022-08-24,AMD,SELL,99.9804632608352,92.20999908447266,9219.198425746765
