Date,Ticker,Type,Qty,Price,Total
2020-01-24,ABBV,BUY,117.05489832936533,85.43000030517578,10000.0
2020-02-10,ABBV,SELL,117.05489832936532,92.36000061035156,10811.19048114482
2020-02-28,ABBV,BUY,130.5857031234453,82.79000091552734,10811.19048114482
2020-04-20,ABBV,SELL,130.5857031234453,83.54000091552734,10909.129758487403
2020-08-03,ABBV,BUY,114.60373441215602,95.19000244140625,10909.129758487405
2020-11-05,ABBV,SELL,114.60373441215602,95.36000061035156,10928.612183491767
2021-01-28,ABBV,BUY,105.08280945665162,104.0,10928.612183491769
2021-03-16,ABBV,SELL,105.08280945665162,109.94999694824219,11553.85457907156
2021-05-28,ABBV,BUY,101.94877254387877,113.33000183105469,11553.85457907156
2021-07-13,ABBV,SELL,101.94877254387876,117.58999633789062,11988.155790087148
2021-08-10,ABBV,BUY,104.97509728936708,114.19999694824219,11988.155790087148
2021-08-18,ABBV,SELL,104.97509728936708,119.16999816894531,12509.882151758731
2021-09-02,ABBV,BUY,110.17068970096405,113.55000305175781,12509.882151758731
2021-11-01,ABBV,SELL,110.17068970096403,115.25,12697.171988036105
2022-05-02,ABBV,BUY,86.58146959759601,146.64999389648438,12697.171988036103
2022-06-27,ABBV,SELL,86.58146959759601,153.0,13246.96484843219
2022-08-01,ABBV,BUY,93.61151411670974,141.50999450683594,13246.96484843219
2022-10-25,ABBV,SELL,93.61151411670974,148.02999877929688,13857.312320424675
2023-01-13,ABBV,BUY,91.11258237943927,152.08999633789062,13857.312320424677
2023-02-14,ABBV,SELL,91.11258237943927,153.9199981689453,14024.048513011172
2023-03-10,ABBV,BUY,94.8596378544206,147.83999633789062,14024.048513011172
2023-04-04,ABBV,SELL,94.8596378544206,160.50999450683594,15225.919950933496
2023-04-28,ABBV,BUY,102.89869450107953,147.97000122070312,15225.919950933496
2023-07-21,ABBV,SELL,102.89869450107952,142.1999969482422,14632.194044031612
2023-10-03,ABBV,BUY,98.97986784004641,147.8300018310547,14632.194044031612
2023-12-01,ABBV,SELL,98.9798678400464,142.5399932861328,14108.589697382526
