date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2022-11-15,20349.342496080902,0.0,0,150.0399932861328,0.0,20349.342496080902,103.49342496080902
2022-11-16,0.0,136.4537103855899,149.1300048828125,148.7899932861328,20302.94665213983,20302.94665213983,103.02946652139833
2022-11-17,0.0,136.4537103855899,149.1300048828125,150.72000122070312,20566.303395885578,20566.303395885578,105.66303395885576
2022-11-18,0.0,136.4537103855899,149.1300048828125,151.2899932861328,20644.080928103805,20644.080928103805,106.44080928103806
2022-11-21,0.0,136.4537103855899,149.1300048828125,148.00999450683594,20196.51292460854,20196.51292460854,101.96512924608541
2022-11-22,0.0,136.4537103855899,149.1300048828125,150.17999267578125,20492.617226291066,20492.617226291066,104.92617226291065
2022-11-23,0.0,136.4537103855899,149.1300048828125,151.07000732421875,20614.063027367887,20614.063027367887,106.14063027367888
2022-11-25,0.0,136.4537103855899,149.1300048828125,148.11000061035156,20210.159128494455,20210.159128494455,102.10159128494456
2022-11-28,0.0,136.4537103855899,149.1300048828125,144.22000122070312,19679.354278379244,19679.354278379244,96.79354278379245
2022-11-29,0.0,136.4537103855899,149.1300048828125,141.1699981689453,19263.17004527952,19263.17004527952,92.6317004527952
2022-11-30,0.0,136.4537103855899,149.1300048828125,148.02999877929688,20199.2425818094,20199.2425818094,101.99242581809402
2022-12-01,0.0,136.4537103855899,149.1300048828125,148.30999755859375,20237.449454147896,20237.449454147896,102.37449454147895
2022-12-02,0.0,136.4537103855899,149.1300048828125,147.80999755859375,20169.2225989551,20169.2225989551,101.692225989551
2022-12-05,0.0,136.4537103855899,149.1300048828125,146.6300048828125,20008.20822011693,20008.20822011693,100.0820822011693
2022-12-06,0.0,136.4537103855899,149.1300048828125,142.91000366210938,19500.600250913063,19500.600250913063,95.00600250913062
2022-12-07,19402.353412865967,0,0,140.94000244140625,0,19402.353412865967,94.02353412865966
2022-12-08,19402.353412865967,0.0,0,142.64999389648438,0.0,19402.353412865967,94.02353412865966
2022-12-09,19402.353412865967,0.0,0,142.16000366210938,0.0,19402.353412865967,94.02353412865966
2022-12-12,19402.353412865967,0.0,0,144.49000549316406,0.0,19402.353412865967,94.02353412865966
2022-12-13,19402.353412865967,0.0,0,145.47000122070312,0.0,19402.353412865967,94.02353412865966
2022-12-14,19402.353412865967,0.0,0,143.2100067138672,0.0,19402.353412865967,94.02353412865966
2022-12-15,19402.353412865967,0.0,0,136.5,0.0,19402.353412865967,94.02353412865966
2022-12-16,19402.353412865967,0.0,0,134.50999450683594,0.0,19402.353412865967,94.02353412865966
2022-12-19,19402.353412865967,0.0,0,132.3699951171875,0.0,19402.353412865967,94.02353412865966
2022-12-20,19402.353412865967,0.0,0,132.3000030517578,0.0,19402.353412865967,94.02353412865966
