date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2022-12-13,10890.948098478597,0.0,0,342.4599914550781,0.0,10890.948098478597,8.909480984785969
2022-12-14,10890.948098478597,0.0,0,339.9200134277344,0.0,10890.948098478597,8.909480984785969
2022-12-15,10890.948098478597,0.0,0,328.7099914550781,0.0,10890.948098478597,8.909480984785969
2022-12-16,10890.948098478597,0.0,0,338.5400085449219,0.0,10890.948098478597,8.909480984785969
2022-12-19,10890.948098478597,0.0,0,328.760009765625,0.0,10890.948098478597,8.909480984785969
2022-12-20,10890.948098478597,0.0,0,338.2200012207031,0.0,10890.948098478597,8.909480984785969
2022-12-21,10890.948098478597,0.0,0,341.3800048828125,0.0,10890.948098478597,8.909480984785969
2022-12-22,10890.948098478597,0.0,0,336.5199890136719,0.0,10890.948098478597,8.909480984785969
2022-12-23,10890.948098478597,0.0,0,338.45001220703125,0.0,10890.948098478597,8.909480984785969
2022-12-27,10890.948098478597,0.0,0,335.0899963378906,0.0,10890.948098478597,8.909480984785969
2022-12-28,10890.948098478597,0.0,0,328.3299865722656,0.0,10890.948098478597,8.909480984785969
2022-12-29,10890.948098478597,0.0,0,337.5799865722656,0.0,10890.948098478597,8.909480984785969
2022-12-30,10890.948098478597,0.0,0,336.5299987792969,0.0,10890.948098478597,8.909480984785969
2023-01-03,10890.948098478597,0.0,0,336.9200134277344,0.0,10890.948098478597,8.909480984785969
2023-01-04,10890.948098478597,0.0,0,341.4100036621094,0.0,10890.948098478597,8.909480984785969
2023-01-05,10890.948098478597,0.0,0,328.44000244140625,0.0,10890.948098478597,8.909480984785969
2023-01-06,10890.948098478597,0.0,0,332.75,0.0,10890.948098478597,8.909480984785969
2023-01-09,10890.948098478597,0.0,0,341.9800109863281,0.0,10890.948098478597,8.909480984785969
2023-01-10,10890.948098478597,0.0,0,338.70001220703125,0.0,10890.948098478597,8.909480984785969
2023-01-11,10890.948098478597,0.0,0,342.92999267578125,0.0,10890.948098478597,8.909480984785969
2023-01-12,0.0,31.644093539733603,344.1700134277344,344.5400085449219,10902.656258576122,10902.656258576122,9.026562585761223
2023-01-13,0.0,31.644093539733603,344.1700134277344,344.3800048828125,10897.593087725634,10897.593087725634,8.97593087725634
2023-01-17,0.0,31.644093539733603,344.1700134277344,344.3800048828125,10897.593087725634,10897.593087725634,8.97593087725634
2023-01-18,0.0,31.644093539733603,344.1700134277344,341.30999755859375,10800.445488790388,10800.445488790388,8.004454887903885
2023-01-19,0.0,31.644093539733603,344.1700134277344,342.5299987792969,10839.051321536906,10839.051321536906,8.390513215369065
2023-01-20,0.0,31.644093539733603,344.1700134277344,356.3800048828125,11277.322210202437,11277.322210202437,12.773222102024373
2023-01-23,0.0,31.644093539733603,344.1700134277344,364.9800109863281,11549.461607784366,11549.461607784366,15.494616077843656
2023-01-24,0.0,31.644093539733603,344.1700134277344,361.32000732421875,11433.644109544808,11433.644109544808,14.33644109544808
2023-01-25,0.0,31.644093539733603,344.1700134277344,358.1700134277344,11333.965408034866,11333.965408034866,13.339654080348664
2023-01-26,0.0,31.644093539733603,344.1700134277344,365.82000732421875,11576.04253047361,11576.04253047361,15.760425304736108
2023-01-27,0.0,31.644093539733603,344.1700134277344,370.7099914550781,11730.781645718336,11730.781645718336,17.30781645718336
2023-01-30,0.0,31.644093539733603,344.1700134277344,363.4200134277344,11500.096899118469,11500.096899118469,15.00096899118469
2023-01-31,0.0,31.644093539733603,344.1700134277344,370.3399963378906,11719.073485620811,11719.073485620811,17.19073485620811
2023-02-01,0.0,31.644093539733603,344.1700134277344,383.9200134277344,12148.800816683008,12148.800816683008,21.488008166830078
2023-02-02,0.0,31.644093539733603,344.1700134277344,392.2300109863281,12411.763156742107,12411.763156742107,24.117631567421068
2023-02-03,0.0,31.644093539733603,344.1700134277344,379.3299865722656,12003.553577518665,12003.553577518665,20.035535775186656
2023-02-06,0.0,31.644093539733603,344.1700134277344,375.2300109863281,11873.813566566634,11873.813566566634,18.73813566566634
2023-02-07,0.0,31.644093539733603,344.1700134277344,383.82000732421875,12145.636214188815,12145.636214188815,21.45636214188815
2023-02-08,0.0,31.644093539733603,344.1700134277344,378.3599853515625,11972.858768157079,11972.858768157079,19.72858768157079
2023-02-09,0.0,31.644093539733603,344.1700134277344,375.80999755859375,11892.166715911198,11892.166715911198,18.921667159111983
2023-02-10,0.0,31.644093539733603,344.1700134277344,370.989990234375,11739.641953281418,11739.641953281418,17.396419532814182
2023-02-13,11816.221084556057,0,0,375.0,0,11816.221084556057,18.162210845560566
2023-02-14,11816.221084556057,0.0,0,377.8999938964844,0.0,11816.221084556057,18.162210845560566
2023-02-15,11816.221084556057,0.0,0,375.94000244140625,0.0,11816.221084556057,18.162210845560566
2023-02-16,11816.221084556057,0.0,0,365.1600036621094,0.0,11816.221084556057,18.162210845560566
