date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2021-05-10,0.0,80.61180559516059,129.1999969482422,126.8499984741211,10225.607416742267,10225.607416742267,2.2560741674226668
2021-05-11,0.0,80.61180559516059,129.1999969482422,125.91000366210938,10149.832737695919,10149.832737695919,1.498327376959187
2021-05-12,0.0,80.61180559516059,129.1999969482422,122.7699966430664,9896.711102309388,9896.711102309388,-1.0328889769061242
2021-05-13,0.0,80.61180559516059,129.1999969482422,124.97000122070312,10074.057443630301,10074.057443630301,0.7405744363030136
2021-05-14,0.0,80.61180559516059,129.1999969482422,127.44999694824219,10273.97437709551,10273.97437709551,2.7397437709551014
2021-05-17,0.0,80.61180559516059,129.1999969482422,126.2699966430664,10178.852421892449,10178.852421892449,1.7885242189244854
2021-05-18,0.0,80.61180559516059,129.1999969482422,124.8499984741211,10064.383805551946,10064.383805551946,0.6438380555194636
2021-05-19,0.0,80.61180559516059,129.1999969482422,124.69000244140625,10051.48623646674,10051.48623646674,0.514862364667406
2021-05-20,0.0,80.61180559516059,129.1999969482422,127.30999755859375,10262.688773513728,10262.688773513728,2.6268877351372795
2021-05-21,0.0,80.61180559516059,129.1999969482422,125.43000030517578,10111.138800401763,10111.138800401763,1.1113880040176263
2021-05-24,0.0,80.61180559516059,129.1999969482422,127.0999984741211,10245.760368141056,10245.760368141056,2.4576036814105646
2021-05-25,0.0,80.61180559516059,129.1999969482422,126.9000015258789,10229.638253029732,10229.638253029732,2.2963825302973238
2021-05-26,0.0,80.61180559516059,129.1999969482422,126.8499984741211,10225.607416742267,10225.607416742267,2.2560741674226668
2021-05-27,0.0,80.61180559516059,129.1999969482422,125.27999877929688,10099.046906558635,10099.046906558635,0.9904690655863487
2021-05-28,0.0,80.61180559516059,129.1999969482422,124.61000061035156,10045.037144414502,10045.037144414502,0.4503714441450211
2021-06-01,0.0,80.61180559516059,129.1999969482422,124.27999877929688,10018.435100963476,10018.435100963476,0.18435100963475634
2021-06-02,0.0,80.61180559516059,129.1999969482422,125.05999755859375,10081.312210924618,10081.312210924618,0.8131221092461782
2021-06-03,0.0,80.61180559516059,129.1999969482422,123.54000091552734,9958.782537028452,9958.782537028452,-0.4121746297154823
2021-06-04,0.0,80.61180559516059,129.1999969482422,125.88999938964844,10148.220157173226,10148.220157173226,1.4822015717322574
2021-06-07,0.0,80.61180559516059,129.1999969482422,125.9000015258789,10149.026447434571,10149.026447434571,1.490264474345713
2021-06-08,0.0,80.61180559516059,129.1999969482422,126.73999786376953,10216.740068925257,10216.740068925257,2.167400689252572
2021-06-09,0.0,80.61180559516059,129.1999969482422,127.12999725341797,10248.17862390583,10248.17862390583,2.4817862390582923
2021-06-10,0.0,80.61180559516059,129.1999969482422,126.11000061035156,10165.954852807243,10165.954852807243,1.6595485280724278
2021-06-11,0.0,80.61180559516059,129.1999969482422,127.3499984741211,10265.913319539848,10265.913319539848,2.659133195398481
2021-06-14,0.0,80.61180559516059,129.1999969482422,130.47999572753906,10518.228049645762,10518.228049645762,5.182280496457625
2021-06-15,10474.698215841334,0,0,129.63999938964844,0,10474.698215841334,4.746982158413339
2021-06-16,10474.698215841334,0.0,0,130.14999389648438,0.0,10474.698215841334,4.746982158413339
2021-06-17,10474.698215841334,0.0,0,131.7899932861328,0.0,10474.698215841334,4.746982158413339
2021-06-18,10474.698215841334,0.0,0,130.4600067138672,0.0,10474.698215841334,4.746982158413339
2021-06-21,10474.698215841334,0.0,0,132.3000030517578,0.0,10474.698215841334,4.746982158413339
2021-06-22,10474.698215841334,0.0,0,133.97999572753906,0.0,10474.698215841334,4.746982158413339
2021-06-23,10474.698215841334,0.0,0,133.6999969482422,0.0,10474.698215841334,4.746982158413339
2021-06-24,10474.698215841334,0.0,0,133.41000366210938,0.0,10474.698215841334,4.746982158413339
