date,Cash,Qty,PurchasePrice,CurrentPrice,CurrentEquityTotal,PortfolioTotal,PercentageChange
2020-09-04,13502.472412259856,0.0,0,82.01000213623047,0.0,13502.472412259856,35.02472412259856
2020-09-08,13502.472412259856,0.0,0,78.69000244140625,0.0,13502.472412259856,35.02472412259856
2020-09-09,13502.472412259856,0.0,0,81.91000366210938,0.0,13502.472412259856,35.02472412259856
2020-09-10,13502.472412259856,0.0,0,78.9800033569336,0.0,13502.472412259856,35.02472412259856
2020-09-11,13502.472412259856,0.0,0,76.33999633789062,0.0,13502.472412259856,35.02472412259856
2020-09-14,13502.472412259856,0.0,0,77.9000015258789,0.0,13502.472412259856,35.02472412259856
2020-09-15,13502.472412259856,0.0,0,78.93000030517578,0.0,13502.472412259856,35.02472412259856
2020-09-16,13502.472412259856,0.0,0,76.66000366210938,0.0,13502.472412259856,35.02472412259856
2020-09-17,13502.472412259856,0.0,0,76.55000305175781,0.0,13502.472412259856,35.02472412259856
2020-09-18,13502.472412259856,0.0,0,74.93000030517578,0.0,13502.472412259856,35.02472412259856
2020-09-21,13502.472412259856,0.0,0,77.94000244140625,0.0,13502.472412259856,35.02472412259856
2020-09-22,13502.472412259856,0.0,0,77.69999694824219,0.0,13502.472412259856,35.02472412259856
2020-09-23,13502.472412259856,0.0,0,74.7300033569336,0.0,13502.472412259856,35.02472412259856
2020-09-24,13502.472412259856,0.0,0,75.81999969482422,0.0,13502.472412259856,35.02472412259856
2020-09-25,13502.472412259856,0.0,0,78.05999755859375,0.0,13502.472412259856,35.02472412259856
2020-09-28,13502.472412259856,0.0,0,79.4800033569336,0.0,13502.472412259856,35.02472412259856
2020-09-29,13502.472412259856,0.0,0,81.7699966430664,0.0,13502.472412259856,35.02472412259856
2020-09-30,13502.472412259856,0.0,0,81.98999786376953,0.0,13502.472412259856,35.02472412259856
2020-10-01,1.8189894035458565e-12,162.56287995595818,83.05999755859375,84.86000061035156,13795.08609228312,13795.086092283122,37.95086092283121
2020-10-02,1.8189894035458565e-12,162.56287995595818,83.05999755859375,81.80000305175781,13297.644076499919,13297.64407649992,32.976440764999204
2020-10-05,1.8189894035458565e-12,162.56287995595818,83.05999755859375,86.1500015258789,14004.792356257067,14004.792356257069,40.04792356257069
2020-10-06,1.8189894035458565e-12,162.56287995595818,83.05999755859375,84.4800033569336,13733.31264439214,13733.312644392141,37.33312644392141
2020-10-07,1.8189894035458565e-12,162.56287995595818,83.05999755859375,86.69000244140625,14092.576460264047,14092.576460264048,40.925764602640484
2020-10-08,1.8189894035458565e-12,162.56287995595818,83.05999755859375,86.51000213623047,14063.315092261719,14063.31509226172,40.633150922617205
2020-10-09,1.8189894035458565e-12,162.56287995595818,83.05999755859375,83.0999984741211,13508.975076288856,13508.975076288858,35.08975076288858
2020-10-12,1.8189894035458565e-12,162.56287995595818,83.05999755859375,84.29000091552734,13702.425300318477,13702.425300318479,37.02425300318479
2020-10-13,1.8189894035458565e-12,162.56287995595818,83.05999755859375,85.27999877929688,13863.362204203098,13863.3622042031,38.633622042031
2020-10-14,1.8189894035458565e-12,162.56287995595818,83.05999755859375,84.20999908447266,13689.419972260477,13689.419972260479,36.894199722604796
2020-10-15,1.8189894035458565e-12,162.56287995595818,83.05999755859375,83.12999725341797,13513.851764246518,13513.85176424652,35.138517642465196
2020-10-16,1.8189894035458565e-12,162.56287995595818,83.05999755859375,83.16999816894531,13520.35442827552,13520.354428275521,35.20354428275521
2020-10-19,13593.508468409509,0,0,82.0,0,13593.508468409509,35.935084684095095
2020-10-20,13593.508468409507,0.0,0,81.55999755859375,0.0,13593.508468409507,35.93508468409507
2020-10-21,13593.508468409507,0.0,0,79.19999694824219,0.0,13593.508468409507,35.93508468409507
2020-10-22,13593.508468409507,0.0,0,79.41999816894531,0.0,13593.508468409507,35.93508468409507
2020-10-23,13593.508468409507,0.0,0,81.95999908447266,0.0,13593.508468409507,35.93508468409507
2020-10-26,13593.508468409507,0.0,0,82.2300033569336,0.0,13593.508468409507,35.93508468409507
2020-10-27,13593.508468409507,0.0,0,78.87999725341797,0.0,13593.508468409507,35.93508468409507
2020-10-28,13593.508468409507,0.0,0,76.4000015258789,0.0,13593.508468409507,35.93508468409507
2020-10-29,13593.508468409507,0.0,0,78.0199966430664,0.0,13593.508468409507,35.93508468409507
2020-10-30,13593.508468409507,0.0,0,75.29000091552734,0.0,13593.508468409507,35.93508468409507
2020-11-02,13593.508468409507,0.0,0,74.69999694824219,0.0,13593.508468409507,35.93508468409507
2020-11-03,13593.508468409507,0.0,0,76.58000183105469,0.0,13593.508468409507,35.93508468409507
2020-11-04,13593.508468409507,0.0,0,81.3499984741211,0.0,13593.508468409507,35.93508468409507
2020-11-05,13593.508468409507,0.0,0,83.0,0.0,13593.508468409507,35.93508468409507
2020-11-06,0.0,162.7575313071807,83.5199966430664,85.87999725341797,13977.616341633768,13977.616341633768,39.77616341633768
2020-11-09,0.0,162.7575313071807,83.5199966430664,83.12000274658203,13528.40644927977,13528.40644927977,35.2840644927977
2020-11-10,0.0,162.7575313071807,83.5199966430664,77.98999786376953,12693.459518959426,12693.459518959426,26.93459518959426
2020-11-11,0.0,162.7575313071807,83.5199966430664,81.27999877929688,13228.93194596902,13228.93194596902,32.2893194596902
2020-11-12,0.0,162.7575313071807,83.5199966430664,81.83999633789062,13320.075766143787,13320.075766143787,33.200757661437876
2020-11-13,0.0,162.7575313071807,83.5199966430664,81.43000030517578,13253.34582401338,13253.34582401338,32.533458240133804
2020-11-16,0.0,162.7575313071807,83.5199966430664,83.7300033569336,13627.688642716465,13627.688642716465,36.27688642716465
2020-11-17,0.0,162.7575313071807,83.5199966430664,83.36000061035156,13567.467909105897,13567.467909105897,35.67467909105897
2020-11-18,0.0,162.7575313071807,83.5199966430664,82.54000091552734,13434.006783103665,13434.006783103665,34.34006783103665
2020-11-19,0.0,162.7575313071807,83.5199966430664,85.54000091552734,13922.279377025206,13922.279377025206,39.22279377025206
2020-11-20,0.0,162.7575313071807,83.5199966430664,84.63999938964844,13775.797350500461,13775.797350500461,37.757973505004614
2020-11-23,0.0,162.7575313071807,83.5199966430664,85.30999755859375,13884.84459845833,13884.84459845833,38.8484459845833
2020-11-24,0.0,162.7575313071807,83.5199966430664,85.06999969482422,13845.783138632205,13845.783138632205,38.45783138632205
2020-11-25,0.0,162.7575313071807,83.5199966430664,86.70999908447266,14112.705390636667,14112.705390636667,41.127053906366676
2020-11-27,0.0,162.7575313071807,83.5199966430664,87.19000244140625,14190.82955203034,14190.82955203034,41.908295520303405
2020-11-30,0.0,162.7575313071807,83.5199966430664,92.66000366210938,15081.113446959245,15081.113446959245,50.81113446959245
2020-12-01,0.0,162.7575313071807,83.5199966430664,92.62999725341797,15076.229677957237,15076.229677957237,50.76229677957237
2020-12-02,0.0,162.7575313071807,83.5199966430664,93.73999786376953,15256.890637047522,15256.890637047522,52.56890637047521
2020-12-03,0.0,162.7575313071807,83.5199966430664,92.30999755859375,15024.147317608596,15024.147317608596,50.24147317608596
2020-12-04,0.0,162.7575313071807,83.5199966430664,94.04000091552734,15305.718393136243,15305.718393136243,53.05718393136243
